id,event_id,purchaser_user_id,total_cents,currency,status,external_ref,attributes,created_at,updated_at
3adeeace-a029-4ba9-ac73-1e93724447de,64aca9ad-c2bd-436e-9908-38d9608b8f1b,eaa31b90-d8bc-4ba6-b495-d95dec84f7cf,3000,USD,paid,ch_ee65fd575bf540b5950d11,"{""source"": ""pos"", ""promo"": ""FALL25"", ""notes"": """"}",2025-08-01T11:25:00.953972+00:00,2025-08-01T11:58:00.953972+00:00
d7593f70-59fb-4bac-b632-37a289bb97fd,64aca9ad-c2bd-436e-9908-38d9608b8f1b,,10000,USD,pending,,,2025-06-08T10:25:00.953994+00:00,2025-06-08T10:27:00.953994+00:00
fee46425-4d04-42c7-be51-2f1dea8a3f5f,64aca9ad-c2bd-436e-9908-38d9608b8f1b,56c506db-73b8-4d94-ac82-355c86aaaba8,10000,USD,pending,,,2025-06-10T10:25:00.954012+00:00,2025-06-10T14:28:00.954012+00:00
bd3cda7d-e01e-4104-acf7-34b751a39e24,64aca9ad-c2bd-436e-9908-38d9608b8f1b,,10000,USD,paid,,,2025-07-17T05:25:00.954029+00:00,2025-07-17T09:47:00.954029+00:00
1f8d5bf8-e307-4052-b877-de7fbef1215f,81fd976b-f162-4d41-be91-e9ae263ef98c,11dcfad3-afd2-4d6a-9385-62eb512f77b3,7500,USD,paid,ch_a81c10a0626b4832b119a8,,2025-07-16T16:25:00.954054+00:00,2025-07-16T22:58:00.954054+00:00
09835bae-971c-44bd-b2c3-c53383422c6e,81fd976b-f162-4d41-be91-e9ae263ef98c,973b4e0e-179c-4b06-a218-2e1afdc88be7,3000,USD,paid,,"{""source"": ""mobile"", ""promo"": ""EARLYBIRD"", ""notes"": """"}",2025-07-30T15:25:00.954072+00:00,2025-07-30T20:17:00.954072+00:00
88802ee9-cb79-4643-bba7-da725501d98f,81fd976b-f162-4d41-be91-e9ae263ef98c,bc840c1d-37a3-4a43-be16-fa8ae9f3994e,6000,USD,refunded,ch_e202c54c7c0747da8fde00,,2025-07-12T10:25:00.954102+00:00,2025-07-12T15:14:00.954102+00:00
c71d3f5d-bbdc-48f9-a2f4-682ac30f6c66,81fd976b-f162-4d41-be91-e9ae263ef98c,,4500,USD,paid,ch_dbeb11850f39424fa3571c,"{""source"": ""web"", ""promo"": """", ""notes"": ""Gift purchase""}",2025-07-20T13:25:00.954126+00:00,2025-07-20T14:56:00.954126+00:00
a0337b8b-1fa4-4ee2-9eec-cf8f1aeef6ad,81fd976b-f162-4d41-be91-e9ae263ef98c,d1a3498d-0744-4651-97b5-a5e7a76d07cd,2000,USD,paid,,"{""source"": ""pos"", ""promo"": ""WELCOME10"", ""notes"": """"}",2025-06-09T15:25:00.954150+00:00,2025-06-09T18:48:00.954150+00:00
27c79f89-4d9c-4a72-853d-6fe5a230326f,81fd976b-f162-4d41-be91-e9ae263ef98c,adbc1181-a159-4d49-9255-aab3bab79ee8,7500,USD,pending,,"{""source"": ""pos"", ""promo"": ""FALL25"", ""notes"": """"}",2025-08-05T08:25:00.954174+00:00,2025-08-05T08:33:00.954174+00:00
150bbb20-c921-4055-97a9-32105f6a9b20,81fd976b-f162-4d41-be91-e9ae263ef98c,044d172f-67d5-4987-890d-4d3b47439d37,7500,USD,paid,ch_1ae7ecdb147146bdb6dde5,"{""source"": ""mobile"", ""promo"": ""FALL25"", ""notes"": ""Gift purchase""}",2025-07-25T08:25:00.954205+00:00,2025-07-25T15:44:00.954205+00:00
77ed746f-1363-4315-b5ef-187e506a7459,81fd976b-f162-4d41-be91-e9ae263ef98c,,3000,USD,paid,ch_0bbfec8e410b44e0b622a9,,2025-08-20T07:25:00.954233+00:00,2025-08-20T09:56:00.954233+00:00
c7bfe55f-379c-42b5-86e1-d93c0837f015,81fd976b-f162-4d41-be91-e9ae263ef98c,fee6c429-fd9a-441f-a4d0-b6e7504706a2,6000,USD,paid,ch_0cb1d68c06184c5780e012,"{""source"": ""mobile"", ""promo"": """", ""notes"": ""Gift purchase""}",2025-06-13T16:25:00.954258+00:00,2025-06-13T22:01:00.954258+00:00
853d44ac-80bc-478f-933b-5d5956b6c89b,81fd976b-f162-4d41-be91-e9ae263ef98c,f5bc60d3-d41f-45d1-9d1e-51620743d0e5,7500,USD,refunded,,"{""source"": ""pos"", ""promo"": """", ""notes"": ""Employee purchase""}",2025-07-23T13:25:00.954282+00:00,2025-07-23T15:37:00.954282+00:00
a96facab-73f6-41f7-b357-6005154199d5,81fd976b-f162-4d41-be91-e9ae263ef98c,dc9c8afd-b5c6-4ed5-9b39-10259add5a89,1000,USD,paid,ch_cdd088f26a284c21a8ef1d,,2025-07-23T15:25:00.954310+00:00,2025-07-23T23:15:00.954310+00:00
9e62a04c-01d4-4258-acf8-731d22860a73,81fd976b-f162-4d41-be91-e9ae263ef98c,3b413a01-966e-485f-b5d4-926c9012ae77,3000,USD,pending,,"{""source"": ""pos"", ""promo"": """", ""notes"": ""Employee purchase""}",2025-07-09T13:25:00.954329+00:00,2025-07-09T19:40:00.954329+00:00
91078eb5-8a12-4fc8-9efc-5d601bcea829,81fd976b-f162-4d41-be91-e9ae263ef98c,9f6c410f-82c6-4d10-b327-5728084448e2,1000,USD,paid,ch_44921dbeeebb445fa8deea,,2025-08-19T14:25:00.954357+00:00,2025-08-19T14:54:00.954357+00:00
ac66697d-5b00-4345-87f2-5b67620650ad,a4136b3b-d8f4-4619-be1e-82bd8714b37d,01b8341a-9507-4c2f-bf79-fb21bf2c6a07,3000,USD,pending,,"{""source"": ""pos"", ""promo"": ""EARLYBIRD"", ""notes"": """"}",2025-06-28T05:25:00.954378+00:00,2025-06-28T10:04:00.954378+00:00
abb7d93c-07b2-4022-9507-9d8e86ea56bc,a4136b3b-d8f4-4619-be1e-82bd8714b37d,65e57ab5-09e1-4bd1-8f03-790fdf6d1ef1,2000,USD,paid,ch_894516cefd684eeca51c4c,"{""source"": ""web"", ""promo"": ""WELCOME10"", ""notes"": """"}",2025-08-01T14:25:00.954408+00:00,2025-08-01T14:33:00.954408+00:00
f176ff76-ef4c-466b-bae0-fe3574a6ba37,a4136b3b-d8f4-4619-be1e-82bd8714b37d,9894edf0-24eb-4395-b03f-bbf0ac9ffbf0,6000,USD,paid,ch_bf63b56dea414d84ab7ad1,"{""source"": ""mobile"", ""promo"": ""FALL25"", ""notes"": """"}",2025-08-17T04:25:00.954438+00:00,2025-08-17T12:28:00.954438+00:00
b8896996-4cd4-4f0e-918d-63d621f74086,a4136b3b-d8f4-4619-be1e-82bd8714b37d,f767100a-1320-427d-bf7c-64191a7b2821,1000,USD,paid,,"{""source"": ""mobile"", ""promo"": ""EARLYBIRD"", ""notes"": ""Gift purchase""}",2025-07-06T10:25:00.954461+00:00,2025-07-06T13:44:00.954461+00:00
727a5c16-20a7-4646-a2c8-12f26475c0b6,a4136b3b-d8f4-4619-be1e-82bd8714b37d,a23378b8-3002-44a2-96e8-056f72558743,6000,USD,paid,ch_4415ec524aec420da8c8b4,,2025-07-31T05:25:00.954490+00:00,2025-07-31T12:28:00.954490+00:00
a72b08e9-911e-44f0-9899-d8a8050bc41b,a4136b3b-d8f4-4619-be1e-82bd8714b37d,f06e6ef3-e950-4cb7-8ca6-350ad988a959,6000,USD,paid,ch_b6e8e5b22f8140349d890f,,2025-07-02T13:25:00.954513+00:00,2025-07-02T15:58:00.954513+00:00
b32f7f04-268e-4ecf-8a61-0d700cc0b9f6,a4136b3b-d8f4-4619-be1e-82bd8714b37d,2d49d0ce-c3b4-49b7-9472-c1d23a45e76b,500,USD,paid,ch_74b6cc68be9e4b93b5021f,"{""source"": ""pos"", ""promo"": ""WELCOME10"", ""notes"": """"}",2025-07-25T07:25:00.954537+00:00,2025-07-25T11:24:00.954537+00:00
44dafec4-e5d9-4173-8396-61652c74fd4c,a4136b3b-d8f4-4619-be1e-82bd8714b37d,,3000,USD,paid,ch_ba39d7ea262a4868b75ece,"{""source"": ""mobile"", ""promo"": ""EARLYBIRD"", ""notes"": ""Gift purchase""}",2025-07-03T11:25:00.954565+00:00,2025-07-03T16:54:00.954565+00:00
94f3d49a-bed2-461f-ad42-f26977a49345,a4136b3b-d8f4-4619-be1e-82bd8714b37d,a0973394-151b-4832-aaef-6aae7e86ce8a,500,USD,paid,ch_496bf0f5dca94dff81bcbf,"{""source"": ""pos"", ""promo"": ""EARLYBIRD"", ""notes"": ""Gift purchase""}",2025-09-04T10:25:00.954595+00:00,2025-09-04T12:38:00.954595+00:00
9f9a33ed-f422-4022-b638-ad72681e2018,b1595e6b-9b54-416e-8f80-e09d37cdcda6,d37187d1-b8d5-4969-b7fe-12476a058d14,2000,USD,paid,,"{""source"": ""web"", ""promo"": ""FALL25"", ""notes"": ""Gift purchase""}",2025-08-22T10:25:00.954620+00:00,2025-08-22T15:51:00.954620+00:00
b8fa506d-59a5-40f7-a0cb-dc82c3da477f,b1595e6b-9b54-416e-8f80-e09d37cdcda6,,4500,USD,cancelled,,,2025-07-19T04:25:00.954644+00:00,2025-07-19T11:00:00.954644+00:00
08af185e-c9e8-4c81-ba41-6639ed22152e,b1595e6b-9b54-416e-8f80-e09d37cdcda6,ee25b291-a64e-4e4e-9a5f-61f04177021a,2000,USD,paid,ch_8ff263374aeb4def98831c,,2025-06-13T14:25:00.954668+00:00,2025-06-13T21:25:00.954668+00:00
e81b61fa-f589-417f-a074-4409a1c70822,b1595e6b-9b54-416e-8f80-e09d37cdcda6,25e7a8db-88d7-4a33-9048-3009097be701,500,USD,paid,ch_cc3cc14ea3254f03bcdf3f,,2025-08-14T11:25:00.954696+00:00,2025-08-14T18:34:00.954696+00:00
4a1d60ac-7b5d-4cb3-9369-6eb17b8cc4b4,b1595e6b-9b54-416e-8f80-e09d37cdcda6,7716ff4f-a28e-41a9-9efe-d75ab3becc87,1000,USD,paid,ch_5bba8e48968343fbb96653,,2025-07-30T05:25:00.954719+00:00,2025-07-30T06:33:00.954719+00:00
e9f331fb-f805-4014-a5bc-75e4973bc374,b1595e6b-9b54-416e-8f80-e09d37cdcda6,138619ee-d9a4-48d5-9efa-50c444b4e1b1,7500,USD,pending,,"{""source"": ""pos"", ""promo"": ""FALL25"", ""notes"": ""Gift purchase""}",2025-08-05T13:25:00.954738+00:00,2025-08-05T18:02:00.954738+00:00
b5fd3ce0-5d8c-4fd7-b781-72be683d00d1,b1595e6b-9b54-416e-8f80-e09d37cdcda6,d1cf29cc-999d-418b-bb6c-963de335f434,1000,USD,pending,,,2025-07-09T06:25:00.954761+00:00,2025-07-09T14:35:00.954761+00:00
d8da57cd-83e9-4b28-87c5-c7cb14b1567d,b1595e6b-9b54-416e-8f80-e09d37cdcda6,fac716f5-eec2-49bd-abcd-d56712fbfb9f,1500,USD,pending,,,2025-06-17T13:25:00.954780+00:00,2025-06-17T13:55:00.954780+00:00
e2548a8b-19a2-4266-a587-ae1f13a340f0,b4571138-77b1-482e-b1b6-c55a146c8e0d,11ae829e-13c1-4292-a381-7cd373058a9e,1000,USD,paid,ch_ea72c39b4499419ebb32fb,,2025-09-03T07:25:00.954807+00:00,2025-09-03T11:58:00.954807+00:00
818c446e-0e10-4d3b-a47b-de74eaba6ba0,b4571138-77b1-482e-b1b6-c55a146c8e0d,575d76e4-4dae-4bbd-8cda-0d1fdfd7b4b2,7500,USD,paid,ch_275bd9c824c84faeae29eb,"{""source"": ""web"", ""promo"": ""WELCOME10"", ""notes"": """"}",2025-07-26T09:25:00.954833+00:00,2025-07-26T10:08:00.954833+00:00
8cb1b777-d41f-43c5-b30f-bc71c1ecc40a,b4571138-77b1-482e-b1b6-c55a146c8e0d,7c7398d4-7296-4dca-9d7b-d88378b0a947,2500,USD,pending,,,2025-09-03T06:25:00.954856+00:00,2025-09-03T09:32:00.954856+00:00
5bef6c17-5a01-4ee2-aeab-c0ba923a1f0e,b4571138-77b1-482e-b1b6-c55a146c8e0d,,4500,USD,paid,ch_d2502cc69cba44d8877468,,2025-08-12T05:25:00.954880+00:00,2025-08-12T13:10:00.954880+00:00
80ccaf80-0dfa-4661-a589-2eef1ac9fb02,b4571138-77b1-482e-b1b6-c55a146c8e0d,982e8ba7-f840-49d4-80dd-fbc91e1a858b,1500,USD,paid,ch_538a721d111d411da99c92,,2025-06-10T12:25:00.954904+00:00,2025-06-10T14:47:00.954904+00:00
7b47e945-dbff-4ecb-a2e9-ed16fe64b5c9,b4571138-77b1-482e-b1b6-c55a146c8e0d,c3eb7615-5daa-4392-9e9d-d1e42df71d3a,4500,USD,paid,ch_36598df8459c48caa0ee36,"{""source"": ""pos"", ""promo"": """", ""notes"": """"}",2025-07-19T16:25:00.954928+00:00,2025-07-19T23:31:00.954928+00:00
f8bdcba6-2c58-4d80-883c-94af6bfa8bcc,b4571138-77b1-482e-b1b6-c55a146c8e0d,,1500,USD,refunded,ch_09e430a3fd8a477b8cac49,,2025-06-12T13:25:00.954958+00:00,2025-06-12T17:59:00.954958+00:00
c6a1093c-1a7b-49f4-b667-a53799b85a7b,b4571138-77b1-482e-b1b6-c55a146c8e0d,,4500,USD,paid,ch_85ac187d9bf14cb499aad4,,2025-08-26T05:25:00.954982+00:00,2025-08-26T06:13:00.954982+00:00
a6e9d657-ac92-42d5-bb3c-2cf25ef03373,115d1a50-8c77-4ee7-ae71-bcb7188be6d8,7faf2b4b-ea4c-4f22-aa47-11df458bf87b,0,USD,cancelled,,,2025-08-03T13:25:00.955003+00:00,2025-08-03T20:36:00.955003+00:00
4a5c9630-533a-40d9-ae69-17df7360bf3b,115d1a50-8c77-4ee7-ae71-bcb7188be6d8,,4500,USD,cancelled,,,2025-08-15T05:25:00.955023+00:00,2025-08-15T11:59:00.955023+00:00
da0b0c13-71d3-40b5-a69f-def03e558e6b,115d1a50-8c77-4ee7-ae71-bcb7188be6d8,3d0f8032-dee6-48cf-bb97-698ba8ad1d38,0,USD,paid,ch_ee504ec4b37344b1889d44,,2025-06-13T15:25:00.955048+00:00,2025-06-13T22:40:00.955048+00:00
a5979fdd-c54e-4fd9-8f3d-ad15d2721919,115d1a50-8c77-4ee7-ae71-bcb7188be6d8,8bb2bd01-e403-420b-9c92-b7b90425d8e7,3000,USD,paid,ch_df800ccad9d54eedafe662,,2025-07-05T11:25:00.955073+00:00,2025-07-05T19:25:00.955073+00:00
289a0b2f-91c7-4ece-bfac-91f2c6c3505f,115d1a50-8c77-4ee7-ae71-bcb7188be6d8,f035bb1e-a60b-4db8-9a0e-fb0b7671b5c2,0,USD,pending,,,2025-06-28T08:25:00.955092+00:00,2025-06-28T09:10:00.955092+00:00
0a500206-ade1-4ddc-b405-e6f577f4ae7f,115d1a50-8c77-4ee7-ae71-bcb7188be6d8,d036b37f-1966-4644-b94b-57465f359ad0,0,USD,paid,ch_a0ddf2eebe124589b816bb,,2025-07-25T09:25:00.955118+00:00,2025-07-25T13:50:00.955118+00:00
f05be9bb-6452-48e9-8d98-08fd3cfaba52,115d1a50-8c77-4ee7-ae71-bcb7188be6d8,05d74b94-8a93-4723-8663-8d17f13d2627,500,USD,pending,,,2025-06-09T16:25:00.955137+00:00,2025-06-09T20:13:00.955137+00:00
0ec1f253-a902-49fc-a9ae-2d73586daa1b,115d1a50-8c77-4ee7-ae71-bcb7188be6d8,ea0f8def-b810-4f52-a12a-e5bb8565e75a,1500,USD,paid,,,2025-07-21T04:25:00.955156+00:00,2025-07-21T08:02:00.955156+00:00
b40dc05c-5f16-4908-a1a4-59b8c9ab85c8,115d1a50-8c77-4ee7-ae71-bcb7188be6d8,7fc0bca8-338e-4d30-8ebc-f6339baaf680,4500,USD,paid,ch_6f4007827e514b1b99d69b,,2025-07-28T09:25:00.955184+00:00,2025-07-28T16:44:00.955184+00:00
c047bd8d-8842-48dc-8730-2bd5fd6f6fc2,115d1a50-8c77-4ee7-ae71-bcb7188be6d8,8df34e73-1348-4d10-b893-af0eaa51a9f8,4500,USD,cancelled,,,2025-06-12T14:25:00.955203+00:00,2025-06-12T17:42:00.955203+00:00
427ffb99-db54-489a-8871-2ed7ca96e391,115d1a50-8c77-4ee7-ae71-bcb7188be6d8,,6000,USD,paid,ch_23b9b8a31fc4462f98e5cb,,2025-06-15T13:25:00.955226+00:00,2025-06-15T19:03:00.955226+00:00
aa9af14f-da6e-46ef-bc93-85ef2936388b,4600eac7-be32-4c1f-ae5e-5de85bb5f646,d46bc01b-10f9-433e-b3b7-d09a4c47a086,6000,USD,pending,,"{""source"": ""web"", ""promo"": """", ""notes"": ""Employee purchase""}",2025-08-25T11:25:00.955247+00:00,2025-08-25T14:29:00.955247+00:00
8422b901-df62-4997-94ac-bbe1706aa1b8,4600eac7-be32-4c1f-ae5e-5de85bb5f646,887361d2-f2a4-42f5-9655-6bacbc4bbdc5,3000,USD,paid,ch_61c76c2b144b4cda8abc4b,,2025-06-29T08:25:00.955355+00:00,2025-06-29T12:12:00.955355+00:00
1dc36bed-03e7-403c-8d03-e14a4e76956a,4600eac7-be32-4c1f-ae5e-5de85bb5f646,dc9c8afd-b5c6-4ed5-9b39-10259add5a89,500,USD,paid,ch_9d0a7e02726a4539a4004a,,2025-06-17T08:25:00.955386+00:00,2025-06-17T16:02:00.955386+00:00
5b3de0a6-e8d5-4aac-ac5c-b70426c456de,4600eac7-be32-4c1f-ae5e-5de85bb5f646,c49218a0-a389-49a3-8721-fc6b739030c6,6000,USD,paid,ch_e3c67d7284814efd88d95c,"{""source"": ""mobile"", ""promo"": """", ""notes"": """"}",2025-08-31T15:25:00.955414+00:00,2025-08-31T22:21:00.955414+00:00
2a73d167-8176-47a4-90c6-ea36dcd1f80c,4600eac7-be32-4c1f-ae5e-5de85bb5f646,5f4a6394-7b6b-4f84-855f-df9c05e75094,4500,USD,pending,,"{""source"": ""mobile"", ""promo"": ""EARLYBIRD"", ""notes"": ""Employee purchase""}",2025-06-11T16:25:00.955442+00:00,2025-06-11T23:57:00.955442+00:00
b2ee6b51-c1ab-468a-9633-3563b6e800ee,4600eac7-be32-4c1f-ae5e-5de85bb5f646,917e6dab-c99a-4630-9a54-83b8430bdbf9,3000,USD,paid,,"{""source"": ""mobile"", ""promo"": ""FALL25"", ""notes"": ""Employee purchase""}",2025-07-17T10:25:00.955470+00:00,2025-07-17T12:56:00.955470+00:00
de93bede-c558-4b8d-957c-22fca6838bf4,4600eac7-be32-4c1f-ae5e-5de85bb5f646,1015e1a0-aa4d-4884-9e35-abf89859615d,6000,USD,paid,,"{""source"": ""mobile"", ""promo"": ""WELCOME10"", ""notes"": ""Employee purchase""}",2025-08-03T08:25:00.955496+00:00,2025-08-03T09:02:00.955496+00:00
a220e31c-bca8-43be-af7f-831e2b8d7b4b,4600eac7-be32-4c1f-ae5e-5de85bb5f646,74d4a86b-e523-4881-8d2c-96f6d8a0c564,500,USD,paid,ch_45055e9b2bd14bec838814,,2025-06-15T12:25:00.955527+00:00,2025-06-15T17:30:00.955527+00:00
46fdbde7-c982-4961-bb84-434c1b0aed20,4600eac7-be32-4c1f-ae5e-5de85bb5f646,,4500,USD,paid,ch_03faa1ad08c84b2aa65452,,2025-06-28T11:25:00.955551+00:00,2025-06-28T14:00:00.955551+00:00
a7e937a4-e0fb-439c-83d4-ca1d1a265c20,2638b004-1117-4880-bb32-edaa69bc0c37,,6000,USD,paid,ch_2f6a974a1ae749dda6c0c5,,2025-07-07T11:25:00.955577+00:00,2025-07-07T15:51:00.955577+00:00
e1f82c42-7b09-42b2-b52c-608b67d9d6a2,2638b004-1117-4880-bb32-edaa69bc0c37,ee25b291-a64e-4e4e-9a5f-61f04177021a,4500,USD,paid,,,2025-09-02T07:25:00.955595+00:00,2025-09-02T11:41:00.955595+00:00
9a513859-9d7c-4deb-a3b8-1b4cdaa0ddd7,2638b004-1117-4880-bb32-edaa69bc0c37,12a28c57-d80a-47a5-a779-1b1977d4ee4b,3000,USD,paid,ch_a63e42dec68f4514a89095,"{""source"": ""web"", ""promo"": """", ""notes"": """"}",2025-07-22T10:25:00.955620+00:00,2025-07-22T14:46:00.955620+00:00
7339ac5e-6cbf-4040-945e-2b6e4a527f3b,2638b004-1117-4880-bb32-edaa69bc0c37,,6000,USD,paid,ch_dfa6cd8327014cd497e980,,2025-08-24T04:25:00.955649+00:00,2025-08-24T10:32:00.955649+00:00
7212d1fd-0ade-45d7-a8a8-21ea2102d0a0,2638b004-1117-4880-bb32-edaa69bc0c37,6ccb17a7-7b6d-4934-83ae-2e4618569c14,10000,USD,paid,ch_91316c2faa724b5aaa11e4,"{""source"": ""pos"", ""promo"": ""FALL25"", ""notes"": """"}",2025-08-13T09:25:00.955674+00:00,2025-08-13T13:07:00.955674+00:00
e110a564-86e9-4aac-b7b3-643d2cd6464d,2638b004-1117-4880-bb32-edaa69bc0c37,8f60d618-2775-48ac-9693-62b7f4eb8946,1000,USD,paid,,"{""source"": ""web"", ""promo"": """", ""notes"": ""Employee purchase""}",2025-08-24T13:25:00.955698+00:00,2025-08-24T20:25:00.955698+00:00
c2df757b-b232-428c-b382-917f563df8d2,a876e703-28aa-472c-a55e-b72684d78fd7,a707cdb3-f775-4509-9a32-e6c73323a69d,6000,USD,refunded,ch_d1477b19c68d41da880498,,2025-06-16T09:25:00.955734+00:00,2025-06-16T13:33:00.955734+00:00
5dffa1a3-8c8d-452d-8818-c16b56b97eab,a876e703-28aa-472c-a55e-b72684d78fd7,,3000,USD,paid,ch_fe0c951920ee4838bb92e7,,2025-08-09T06:25:00.955758+00:00,2025-08-09T07:13:00.955758+00:00
0984b39b-1e71-44e1-9ce7-6c735af2bbd7,a876e703-28aa-472c-a55e-b72684d78fd7,0615fc94-9b57-445a-8a2b-0603e3c2cd74,500,USD,paid,ch_0c63ba1f2886418290f5b1,,2025-08-16T13:25:00.955781+00:00,2025-08-16T16:27:00.955781+00:00
e41a711b-090f-48b8-84c1-ee1ebd471c78,a876e703-28aa-472c-a55e-b72684d78fd7,7f75d768-30ed-44e9-9218-d8cd6be89989,1000,USD,paid,ch_b5f91ea753b04df5a65d24,"{""source"": ""pos"", ""promo"": """", ""notes"": ""Gift purchase""}",2025-08-05T13:25:00.955805+00:00,2025-08-05T20:44:00.955805+00:00
2fec9876-55a9-440d-a80f-08c31e4ff8f7,a876e703-28aa-472c-a55e-b72684d78fd7,4abd2455-a95c-430c-9a63-b68d8654b7a3,3000,USD,pending,,"{""source"": ""web"", ""promo"": """", ""notes"": """"}",2025-08-03T12:25:00.955831+00:00,2025-08-03T16:00:00.955831+00:00
86aef613-13bc-4ef8-99a7-c600f39e2949,a876e703-28aa-472c-a55e-b72684d78fd7,,7500,USD,paid,ch_b00fe86d93ab47a89811a2,,2025-06-11T10:25:00.955861+00:00,2025-06-11T17:03:00.955861+00:00
70f60b14-6399-477e-9841-ca861f78fc75,f6965b51-9026-4f60-8486-15720044d39d,,7500,USD,paid,ch_8fafbf0d2e0f49d18e1ffa,"{""source"": ""web"", ""promo"": """", ""notes"": ""Employee purchase""}",2025-08-10T16:25:00.955886+00:00,2025-08-11T00:37:00.955886+00:00
cfec3764-e47c-4440-ba5c-108ee5c49aa5,f6965b51-9026-4f60-8486-15720044d39d,3d8e60c6-58c7-49ec-bccb-f81ba7120b8f,7500,USD,paid,ch_aa70358f8d6f4bb38e4729,,2025-08-31T15:25:00.955915+00:00,2025-08-31T20:33:00.955915+00:00
29c89fa9-6953-4169-b768-eef50304cf1e,f6965b51-9026-4f60-8486-15720044d39d,7aa2b315-d7b5-4328-babc-71975b82c6aa,2000,USD,pending,,,2025-09-02T12:25:00.955933+00:00,2025-09-02T14:09:00.955933+00:00
8918d3b2-0df3-4808-9bfc-1c4f9185eaba,f6965b51-9026-4f60-8486-15720044d39d,58372eca-f15c-4627-a321-ee5f44cdf0cd,1000,USD,refunded,ch_7322dc96d5d3436d940f0a,,2025-09-01T11:25:00.955957+00:00,2025-09-01T18:55:00.955957+00:00
310c8d09-ec80-4800-9e3a-e8ee6100518e,f6965b51-9026-4f60-8486-15720044d39d,,0,USD,paid,ch_8508404b4ab049f7bedfcf,"{""source"": ""web"", ""promo"": ""WELCOME10"", ""notes"": ""Gift purchase""}",2025-08-20T05:25:00.955980+00:00,2025-08-20T05:48:00.955980+00:00
2a50e259-8f54-4eb9-a40e-3e78ec0baf8e,f6965b51-9026-4f60-8486-15720044d39d,f94ecbb3-61b5-4e20-9b20-bd0d4fe36ca5,3000,USD,refunded,ch_9acafa9b7e5944bab936df,"{""source"": ""pos"", ""promo"": ""WELCOME10"", ""notes"": ""Gift purchase""}",2025-07-09T08:25:00.956011+00:00,2025-07-09T10:07:00.956011+00:00
550e00c2-3613-41bd-bf5d-8cb30de93f12,f6965b51-9026-4f60-8486-15720044d39d,30e83b97-29a9-48f3-9462-cf1c2b3eabee,1500,USD,paid,,"{""source"": ""mobile"", ""promo"": """", ""notes"": ""Gift purchase""}",2025-06-20T15:25:00.956035+00:00,2025-06-20T18:58:00.956035+00:00
2c7936a7-0716-4e48-bbea-5ac394fff67d,f6965b51-9026-4f60-8486-15720044d39d,8387eac0-bacf-4eee-b0f4-e76c72c31365,10000,USD,refunded,ch_262dce9c909147a19b53aa,,2025-09-01T13:25:00.956065+00:00,2025-09-01T19:02:00.956065+00:00
1c97c7df-ddd9-4c0d-b017-1c9605d4c23b,f6965b51-9026-4f60-8486-15720044d39d,c3eb7615-5daa-4392-9e9d-d1e42df71d3a,0,USD,pending,,"{""source"": ""pos"", ""promo"": ""WELCOME10"", ""notes"": """"}",2025-07-19T16:25:00.956084+00:00,2025-07-19T21:19:00.956084+00:00
f42878c8-b6d1-48b9-bb19-5e97b8879cd3,f6965b51-9026-4f60-8486-15720044d39d,,1000,USD,cancelled,,"{""source"": ""pos"", ""promo"": ""EARLYBIRD"", ""notes"": """"}",2025-07-27T05:25:00.956108+00:00,2025-07-27T13:08:00.956108+00:00
27c610ca-5581-4b47-93bf-e55e44b7bf5f,f6965b51-9026-4f60-8486-15720044d39d,95213154-7d53-4513-9573-f53f971a8a7c,7500,USD,paid,ch_f08ab3efc3d74406a75f2a,"{""source"": ""pos"", ""promo"": ""WELCOME10"", ""notes"": """"}",2025-08-10T14:25:00.956139+00:00,2025-08-10T15:56:00.956139+00:00
7bb935ee-99ee-4f61-a8b7-1bb5dd851741,f6965b51-9026-4f60-8486-15720044d39d,22bb62d7-b76c-4c90-be90-a8ec2b76381f,7500,USD,paid,,"{""source"": ""pos"", ""promo"": ""WELCOME10"", ""notes"": """"}",2025-06-20T08:25:00.956163+00:00,2025-06-20T10:58:00.956163+00:00
97b4f659-b684-46c1-95d2-69232f7ce20e,f6965b51-9026-4f60-8486-15720044d39d,eea2d6b5-c931-476b-b87a-970de2d86ec2,500,USD,paid,ch_c73530c5772544e1a6d0a3,"{""source"": ""pos"", ""promo"": """", ""notes"": ""Employee purchase""}",2025-07-01T15:25:00.956194+00:00,2025-07-01T21:11:00.956194+00:00
b87eff80-c369-4770-acdd-be47e65f472b,f6965b51-9026-4f60-8486-15720044d39d,b26a2ccb-6304-45a5-8fee-f96b140bcc89,3000,USD,cancelled,,,2025-06-16T11:25:00.956217+00:00,2025-06-16T12:49:00.956217+00:00
e13209ff-ff78-4be1-b9c8-14478d36fe45,f6965b51-9026-4f60-8486-15720044d39d,11edd5af-5d93-4d2c-869a-e067f2ea65f9,2000,USD,paid,ch_930bbcba876644299c7c08,"{""source"": ""pos"", ""promo"": """", ""notes"": ""Employee purchase""}",2025-06-30T10:25:00.956242+00:00,2025-06-30T18:42:00.956242+00:00
b0aa12d6-2502-452c-bd84-acec46f8c7f5,3bae4e31-959c-42ef-abca-61f5638b5310,,2000,USD,paid,ch_13f9cf01f2f24b6a8488e8,,2025-07-15T14:25:00.956272+00:00,2025-07-15T18:25:00.956272+00:00
