id,meeting_id,parent_id,position,title,description,linked_policy_id,linked_objective_id,time_allocated,created_at,updated_at
7e94db21-0796-4f87-94cb-6c2be0ef6e90,8aa03c66-7262-4cb9-a658-3e460df3c9d4,,7,New Business #3,Public comment period included.,,,60,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
074d54f2-7ee6-401e-a568-1534da9068bf,978b2b76-ee3e-441b-a1aa-a63ec2e97843,,1,Action Items #1,Discussion led by chair.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
5a28093a-b9ea-453a-9d36-0243cc6b66b7,978b2b76-ee3e-441b-a1aa-a63ec2e97843,,2,Community Input #3,Review supporting documents.,,,,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
a6e13190-79fe-4e13-854f-ced24f41c760,978b2b76-ee3e-441b-a1aa-a63ec2e97843,074d54f2-7ee6-401e-a568-1534da9068bf,3,Old Business #4,Discussion led by chair.,,,15,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
76e20695-911a-492f-b531-6688c41a77b5,978b2b76-ee3e-441b-a1aa-a63ec2e97843,074d54f2-7ee6-401e-a568-1534da9068bf,4,New Business #3,Discussion led by chair.,,,15,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
94d5c896-2e7c-4292-b384-a637e582ab1f,978b2b76-ee3e-441b-a1aa-a63ec2e97843,,5,Community Input #5,Public comment period included.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
f738e71a-9699-4ba9-a18d-88cf6c0aa7ce,69818de8-25ce-4358-bcae-80150e682432,,1,Assessment Alignment #1,Discussion led by chair.,,,30,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
3f5334d3-0370-4aed-9801-3ca38292d45c,69818de8-25ce-4358-bcae-80150e682432,,2,Action Items #1,Public comment period included.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
8cd08e0b-cf40-4999-9d68-df888ec00247,69818de8-25ce-4358-bcae-80150e682432,,3,Action Items #4,Public comment period included.,,,,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
f3d3b5e7-01c9-4e86-b87d-7ae52ef715cb,69818de8-25ce-4358-bcae-80150e682432,,4,Opening Remarks #1,Review supporting documents.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
aa3dd83c-a090-420c-8ea7-835bd0a7b686,69818de8-25ce-4358-bcae-80150e682432,,5,Assessment Alignment #5,Discussion led by chair.,,,10,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
52cfc202-2632-42df-aca4-4ec998e7afd4,2fceb03e-10c2-4510-b5cb-95ca30fe0d79,,1,Assessment Alignment #6,Review supporting documents.,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
0fe91371-e08e-42be-b401-792ac95ae799,2fceb03e-10c2-4510-b5cb-95ca30fe0d79,52cfc202-2632-42df-aca4-4ec998e7afd4,2,Policy Discussion #6,,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
674c45c7-590b-4f13-be31-8d6885303427,2fceb03e-10c2-4510-b5cb-95ca30fe0d79,,3,Program Update #5,Review supporting documents.,,,15,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
b1d3809c-79d0-4b49-bfc9-535eab5c55b5,2fceb03e-10c2-4510-b5cb-95ca30fe0d79,,4,Policy Discussion #1,Review supporting documents.,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
21cb2a8b-3796-4f3e-9528-4cb2025e8664,2fceb03e-10c2-4510-b5cb-95ca30fe0d79,,5,Opening Remarks #6,,,,10,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
13971d0a-ec70-4de2-a39b-6f689daa7c54,2fceb03e-10c2-4510-b5cb-95ca30fe0d79,52cfc202-2632-42df-aca4-4ec998e7afd4,6,Old Business #6,Public comment period included.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
0f71b289-48ec-4690-9969-99357c28e562,508e76b9-314f-4e4c-823f-d4bf504b5a3d,,1,Opening Remarks #3,Discussion led by chair.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
5a9221a7-5233-46df-b2b5-a8fc00eb4b1d,508e76b9-314f-4e4c-823f-d4bf504b5a3d,,2,Action Items #3,,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
d6248e70-fb1e-4874-bf16-e8dde1bdc35b,508e76b9-314f-4e4c-823f-d4bf504b5a3d,,3,Instructional Materials #4,Discussion led by chair.,,,60,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
78cca44f-7935-483e-acb2-b776c61a8725,508e76b9-314f-4e4c-823f-d4bf504b5a3d,0f71b289-48ec-4690-9969-99357c28e562,4,Old Business #6,Public comment period included.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
77f9672e-47d2-4f11-bd21-917513418f40,508e76b9-314f-4e4c-823f-d4bf504b5a3d,,5,Opening Remarks #2,Public comment period included.,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
b8f0d9dc-247e-4b2a-a856-dc7895b3b72d,a78d45b5-04e9-479a-b5f6-e6084359d547,,1,Action Items #3,,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
5d8ad978-ed55-4562-a993-a208a0481d59,a78d45b5-04e9-479a-b5f6-e6084359d547,b8f0d9dc-247e-4b2a-a856-dc7895b3b72d,2,Action Items #5,Discussion led by chair.,,,60,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
3e3cff45-7ab7-4d87-b8cc-e0c4d9c66641,a78d45b5-04e9-479a-b5f6-e6084359d547,,3,Old Business #5,Discussion led by chair.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
32e0175b-cda6-4c94-a1b1-d6bda0c9686e,a78d45b5-04e9-479a-b5f6-e6084359d547,,4,Policy Discussion #6,Discussion led by chair.,,,30,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
9f39076d-1c1e-4583-b815-6be8ede18f30,a78d45b5-04e9-479a-b5f6-e6084359d547,,5,Instructional Materials #5,,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
a971b3cf-0beb-469b-8f44-c2c075cf43b7,03aec86a-3e36-4f0f-8fdd-19e67314d4db,,1,Policy Discussion #5,Review supporting documents.,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
ac87dc7f-7a52-4284-9b8e-fff86a0707b9,03aec86a-3e36-4f0f-8fdd-19e67314d4db,,2,Opening Remarks #5,Discussion led by chair.,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
da7f4cd7-c5a9-4ce3-8e8f-0fb3a18e800c,03aec86a-3e36-4f0f-8fdd-19e67314d4db,,3,Assessment Alignment #4,Review supporting documents.,,,60,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
80f9a5e1-d911-4f43-b56d-481863790dca,03aec86a-3e36-4f0f-8fdd-19e67314d4db,,4,Community Input #1,Discussion led by chair.,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
599a6191-76fa-48ba-94e4-ab7973d2c2fc,03aec86a-3e36-4f0f-8fdd-19e67314d4db,a971b3cf-0beb-469b-8f44-c2c075cf43b7,5,Old Business #5,Discussion led by chair.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
4b8fc4f7-2b5c-4c1a-b778-f7c5adb821d9,03aec86a-3e36-4f0f-8fdd-19e67314d4db,,6,Old Business #4,,,,60,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
c0e7350b-8549-4d2f-b9a0-529399d9937e,03aec86a-3e36-4f0f-8fdd-19e67314d4db,a971b3cf-0beb-469b-8f44-c2c075cf43b7,7,New Business #1,Discussion led by chair.,,,10,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
13f10101-1ae5-498a-b5b0-0e1cd84a296d,0bce9244-9bc1-4a2e-8525-8e57bf821c76,,1,Opening Remarks #2,,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
a7bd6582-e3da-4519-b576-ded1391f7fbb,0bce9244-9bc1-4a2e-8525-8e57bf821c76,,2,Action Items #2,Discussion led by chair.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
df850f1c-f8d1-4380-b789-d9d8c28b9f5e,0bce9244-9bc1-4a2e-8525-8e57bf821c76,13f10101-1ae5-498a-b5b0-0e1cd84a296d,3,Action Items #2,Review supporting documents.,,,,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
75bf9a33-9d23-4f4d-b8e5-83db3042430b,0bce9244-9bc1-4a2e-8525-8e57bf821c76,13f10101-1ae5-498a-b5b0-0e1cd84a296d,4,Old Business #4,Public comment period included.,,,10,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
64c6c7bd-4d13-4ae9-8336-7e3371dbc7b2,0bce9244-9bc1-4a2e-8525-8e57bf821c76,,5,Old Business #4,Public comment period included.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
5b77cca6-5a65-420d-8bef-9262109f7b13,0bce9244-9bc1-4a2e-8525-8e57bf821c76,13f10101-1ae5-498a-b5b0-0e1cd84a296d,6,New Business #3,Review supporting documents.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
c92f11db-828f-41e3-b623-7139f8cfa439,6ed51a58-f0c3-4b51-bbd8-263ee45e1133,,1,Community Input #4,Review supporting documents.,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
c8809d73-d0d9-4360-8c25-0f87549901dc,6ed51a58-f0c3-4b51-bbd8-263ee45e1133,c92f11db-828f-41e3-b623-7139f8cfa439,2,New Business #6,Discussion led by chair.,,,10,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
6a0e0537-b9da-4bc8-8a5f-f6ec43291e7e,6ed51a58-f0c3-4b51-bbd8-263ee45e1133,,3,Action Items #3,Public comment period included.,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
d2b6a03c-6e66-417b-8a08-7bd745785f16,6ed51a58-f0c3-4b51-bbd8-263ee45e1133,,4,Old Business #3,Discussion led by chair.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
33f28e96-cfb2-4d27-bb2c-3075b0fd9f41,6ed51a58-f0c3-4b51-bbd8-263ee45e1133,,5,Action Items #6,Discussion led by chair.,,,,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
7c30f509-88c5-4578-8587-18c5582d7715,e6040903-9efc-4378-ad70-fc5feb2403d8,,1,New Business #3,,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
4f8173d5-6549-49ba-9e9f-1f66d2c09250,e6040903-9efc-4378-ad70-fc5feb2403d8,,2,Opening Remarks #5,,,,30,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
a27f6c4a-0c45-4eaa-8aa4-eaf2d9f2b29c,e6040903-9efc-4378-ad70-fc5feb2403d8,,3,Program Update #3,Discussion led by chair.,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
8017f9f3-1d09-4cdb-b82a-ea34ede9475f,e6040903-9efc-4378-ad70-fc5feb2403d8,,4,New Business #2,Review supporting documents.,,,60,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
52d00eb8-9585-4eb9-920d-4aa4ea956c8e,e6040903-9efc-4378-ad70-fc5feb2403d8,,5,Policy Discussion #5,Discussion led by chair.,,,,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
90789969-57ed-4d52-87f4-326fe3e84d0b,e6040903-9efc-4378-ad70-fc5feb2403d8,,6,Program Update #1,Review supporting documents.,,,10,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
02be45aa-39e3-4325-9b44-c64c578e8741,17641a9e-ec35-419a-ba53-b20cb0eb46cf,,1,Policy Discussion #4,,,,,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
245e4052-cd76-422d-971a-d0c9984f517c,17641a9e-ec35-419a-ba53-b20cb0eb46cf,,2,Action Items #6,Public comment period included.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
59025852-258d-447e-83ea-6de75a3791e3,17641a9e-ec35-419a-ba53-b20cb0eb46cf,,3,New Business #5,,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
b6bba92e-67b9-43e5-b13d-15a08808c3f3,17641a9e-ec35-419a-ba53-b20cb0eb46cf,,4,Policy Discussion #6,Review supporting documents.,,,60,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
72045587-9e14-419d-901b-e465ed89ce06,17641a9e-ec35-419a-ba53-b20cb0eb46cf,,5,Opening Remarks #3,Review supporting documents.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
bd3eb033-8782-45bb-a66b-d99e7945aabb,17641a9e-ec35-419a-ba53-b20cb0eb46cf,02be45aa-39e3-4325-9b44-c64c578e8741,6,Instructional Materials #2,Review supporting documents.,,,15,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
9db9195b-a0ad-4d05-a586-6b2883914622,17641a9e-ec35-419a-ba53-b20cb0eb46cf,,7,Policy Discussion #1,Discussion led by chair.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
d7f88630-0a5f-403a-85d9-d6e17776102d,6bc0eff8-e38a-4ff9-bb1f-ad23f37be707,,1,Policy Discussion #5,Public comment period included.,,,,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
ec1a3d46-0023-4dd6-95b2-f3c33b1b398d,6bc0eff8-e38a-4ff9-bb1f-ad23f37be707,,2,Community Input #3,Discussion led by chair.,,,30,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
b91641b5-eb5b-4219-a347-7aff2370d039,6bc0eff8-e38a-4ff9-bb1f-ad23f37be707,,3,Old Business #4,Review supporting documents.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
f48309e0-b9b5-4abb-b620-c701b9b95f7e,6bc0eff8-e38a-4ff9-bb1f-ad23f37be707,d7f88630-0a5f-403a-85d9-d6e17776102d,4,Assessment Alignment #6,Discussion led by chair.,,,30,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
9ee30d39-70b2-42b5-96b3-b4fa840e9ae3,6bc0eff8-e38a-4ff9-bb1f-ad23f37be707,,5,Opening Remarks #6,Review supporting documents.,,,15,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
b82b3f80-21dd-4a21-9a30-3f7d1a83713b,6bc0eff8-e38a-4ff9-bb1f-ad23f37be707,,6,New Business #4,,,,60,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
d54cb903-ab37-49db-81ba-12cb21c5b12f,9b82a033-c4b7-45a1-b8cb-2b1ab44584dd,,1,Policy Discussion #2,Review supporting documents.,,,30,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
4e79100b-183f-46a5-8ac4-b991ab796843,9b82a033-c4b7-45a1-b8cb-2b1ab44584dd,d54cb903-ab37-49db-81ba-12cb21c5b12f,2,Program Update #6,Discussion led by chair.,,,60,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
4791703b-3300-440f-b82a-5537d8cd0282,9b82a033-c4b7-45a1-b8cb-2b1ab44584dd,,3,Action Items #1,,,,30,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
602e649d-0dec-4644-ac99-75ab0ce8ee89,9b82a033-c4b7-45a1-b8cb-2b1ab44584dd,,4,Community Input #1,Discussion led by chair.,,,,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
643dff18-3a00-46d3-aa22-dae4fbc69652,9b82a033-c4b7-45a1-b8cb-2b1ab44584dd,,5,Policy Discussion #3,Review supporting documents.,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
16cd3cf9-b018-4b77-8638-5e6ed7e41ab7,d7d8aff1-e06e-4a61-ae22-f43f2bb9bcf7,,1,New Business #4,Discussion led by chair.,,,,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
158962bb-0aae-43b9-a818-07c9a0bb560f,d7d8aff1-e06e-4a61-ae22-f43f2bb9bcf7,16cd3cf9-b018-4b77-8638-5e6ed7e41ab7,2,Old Business #3,Public comment period included.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
20268e98-3395-482e-8977-80c5539ba7b6,d7d8aff1-e06e-4a61-ae22-f43f2bb9bcf7,,3,Opening Remarks #2,,,,10,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
c493a21e-33e4-412c-96d2-19c051351f6e,d7d8aff1-e06e-4a61-ae22-f43f2bb9bcf7,,4,Program Update #3,Discussion led by chair.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
9f28fd30-6786-46c2-882e-764a99c98b2b,d7d8aff1-e06e-4a61-ae22-f43f2bb9bcf7,,5,Old Business #2,,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
322ef799-3f78-4ee1-8889-52c1fc2bcdea,d7d8aff1-e06e-4a61-ae22-f43f2bb9bcf7,16cd3cf9-b018-4b77-8638-5e6ed7e41ab7,6,Policy Discussion #5,Discussion led by chair.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
58ac8288-178a-4b4a-96ef-feb1b5e7fc2a,d7d8aff1-e06e-4a61-ae22-f43f2bb9bcf7,,7,Old Business #6,Review supporting documents.,,,60,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
cae8d186-35d4-480b-97d3-099da2bbd88b,446fcfd7-e900-44c6-b468-c61eb19ccb02,,1,Action Items #2,,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
af762bde-cf28-4c4b-aa81-48056c983350,446fcfd7-e900-44c6-b468-c61eb19ccb02,,2,Policy Discussion #3,Review supporting documents.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
898903f2-e9b0-4e13-865c-27f540daa491,446fcfd7-e900-44c6-b468-c61eb19ccb02,,3,Old Business #2,Discussion led by chair.,,,10,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
99fc667b-2057-4d59-83ce-71fcecb4aad0,446fcfd7-e900-44c6-b468-c61eb19ccb02,,4,Program Update #5,,,,,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
18ec1161-e74a-4288-b238-e2584af0218c,446fcfd7-e900-44c6-b468-c61eb19ccb02,,5,Action Items #4,Discussion led by chair.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
6665fade-c86a-4dc1-9326-82e8f4bd1004,d3fe44ee-2d49-4857-8520-f49ce39dd6f3,,1,Community Input #1,Discussion led by chair.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
98a2e827-dd5e-4517-b371-df141c6075f0,d3fe44ee-2d49-4857-8520-f49ce39dd6f3,6665fade-c86a-4dc1-9326-82e8f4bd1004,2,Program Update #3,,,,,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
0af928ed-9eda-4b05-9100-5775ebbc96da,d3fe44ee-2d49-4857-8520-f49ce39dd6f3,,3,New Business #4,Discussion led by chair.,,,15,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
babe037f-ca7a-4e05-b27d-d708f90e0e76,d3fe44ee-2d49-4857-8520-f49ce39dd6f3,6665fade-c86a-4dc1-9326-82e8f4bd1004,4,New Business #2,Public comment period included.,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
07d33a59-fdf3-470e-89fa-bc4527d1597d,d3fe44ee-2d49-4857-8520-f49ce39dd6f3,,5,Program Update #1,Public comment period included.,,,30,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
4198e4ed-f414-4ae6-90f1-46deadd35692,a4ee7f67-358d-46c6-85cd-364a45c2976f,,1,Assessment Alignment #3,Public comment period included.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
ee3100a7-1091-49d5-b065-a295d08ace02,a4ee7f67-358d-46c6-85cd-364a45c2976f,4198e4ed-f414-4ae6-90f1-46deadd35692,2,Program Update #1,Discussion led by chair.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
bf9f4c67-0872-48b4-9551-457c8eaaaf74,a4ee7f67-358d-46c6-85cd-364a45c2976f,4198e4ed-f414-4ae6-90f1-46deadd35692,3,Policy Discussion #5,Public comment period included.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
c0de3e93-35e9-4227-a453-bb76f81fa570,a4ee7f67-358d-46c6-85cd-364a45c2976f,4198e4ed-f414-4ae6-90f1-46deadd35692,4,Opening Remarks #6,,,,30,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
3143afaf-5bab-48d1-a186-329bc94a4ee1,a4ee7f67-358d-46c6-85cd-364a45c2976f,4198e4ed-f414-4ae6-90f1-46deadd35692,5,Old Business #5,Review supporting documents.,,,10,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
618bfa27-09ec-4595-a37f-8e7aa6b77210,a4ee7f67-358d-46c6-85cd-364a45c2976f,4198e4ed-f414-4ae6-90f1-46deadd35692,6,Opening Remarks #1,,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
8d6d2647-11fc-426b-84cd-b0de90ad8ffd,a4ee7f67-358d-46c6-85cd-364a45c2976f,,7,Opening Remarks #1,Discussion led by chair.,,,,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
05bc60ab-61c7-42ef-a0bd-b1af106027e7,a9670e14-7e4a-4549-830c-1d03b928238a,,1,Program Update #1,Public comment period included.,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
76f7ef94-8587-4c0f-97bd-43b30923e7de,a9670e14-7e4a-4549-830c-1d03b928238a,05bc60ab-61c7-42ef-a0bd-b1af106027e7,2,Instructional Materials #5,Review supporting documents.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
b00b29e8-f84e-4576-a77d-e78151d4fd8b,a9670e14-7e4a-4549-830c-1d03b928238a,05bc60ab-61c7-42ef-a0bd-b1af106027e7,3,Assessment Alignment #6,Public comment period included.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
9b958bca-da17-42cd-9a3f-af417549ef57,a9670e14-7e4a-4549-830c-1d03b928238a,,4,Community Input #6,Public comment period included.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
754f0418-2bd8-4b75-b837-0819e7206162,a9670e14-7e4a-4549-830c-1d03b928238a,05bc60ab-61c7-42ef-a0bd-b1af106027e7,5,Opening Remarks #1,Public comment period included.,,,30,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
e685aba4-834c-44fe-92cc-f8e72d35f625,44984d40-bfc1-446f-b425-e506a81f2d68,,1,Opening Remarks #2,Review supporting documents.,,,60,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
1d9e6c01-ddba-4f92-ad42-11d9dc477982,44984d40-bfc1-446f-b425-e506a81f2d68,,2,Action Items #5,Review supporting documents.,,,15,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
5263b1da-a44e-4104-883d-f00ab9bd6440,44984d40-bfc1-446f-b425-e506a81f2d68,,3,Opening Remarks #6,Review supporting documents.,,,,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
a311ade2-97e0-441a-98cf-4af1e3bf17fc,44984d40-bfc1-446f-b425-e506a81f2d68,,4,Old Business #5,,,,30,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
e46f896d-c555-4972-a5d2-dde6b90b4b31,44984d40-bfc1-446f-b425-e506a81f2d68,e685aba4-834c-44fe-92cc-f8e72d35f625,5,Assessment Alignment #5,,,,60,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
59901535-5967-4cbf-8faa-eebd6754ed62,16b78f51-71c0-4c9f-a2b4-75f06b05c63d,,1,Old Business #6,Discussion led by chair.,,,10,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
88ebb69d-9280-4c55-a2c9-a06da67eee8e,16b78f51-71c0-4c9f-a2b4-75f06b05c63d,,2,Opening Remarks #3,,,,5,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
a8e26829-4e0f-4d14-ae7a-31d6370cc05a,16b78f51-71c0-4c9f-a2b4-75f06b05c63d,,3,Program Update #1,Discussion led by chair.,,,10,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
b11aa72b-bb59-4348-9a86-54e103eaf60c,16b78f51-71c0-4c9f-a2b4-75f06b05c63d,,4,Policy Discussion #3,Discussion led by chair.,,,45,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
d5ec9e8d-48e0-4940-b113-4433f6198236,16b78f51-71c0-4c9f-a2b4-75f06b05c63d,,5,Program Update #4,,,,10,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
081c8c67-b50d-43ce-91d8-e70bb2cdfee6,414db90b-481c-4c14-80cb-a088e222804c,,1,Program Update #3,Public comment period included.,,,60,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
2249cc82-0a68-4641-8a20-da909fa1c9f1,414db90b-481c-4c14-80cb-a088e222804c,,2,Opening Remarks #4,Public comment period included.,,,10,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
bc337e5c-637f-452f-99d9-2269f91dca21,414db90b-481c-4c14-80cb-a088e222804c,,3,Instructional Materials #2,Public comment period included.,,,20,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
168070bc-0395-45f6-ae29-66fcd6ffc732,414db90b-481c-4c14-80cb-a088e222804c,081c8c67-b50d-43ce-91d8-e70bb2cdfee6,4,Opening Remarks #3,Review supporting documents.,,,30,2025-09-04T16:25:00.696544+00:00,2025-09-04T16:25:00.696544+00:00
