id,calendar_id,date,day_type,notes,created_at,updated_at
c308c780-cf5f-46b0-8ff4-3b71feeafe77,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-03-13,inservice,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
fa41ac0f-0174-4f3b-9afe-4a5f63ec78cd,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-05-02,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
2250ee3e-1959-4b6d-8209-e3d6fc90f75e,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-01-09,break,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
a69b036c-f512-4e0e-b027-3ea6904b14df,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-03-02,weekend,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
e1ee251a-bc45-4fba-be9a-3cdb8ea18b3f,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-02-22,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
6b6bd3d6-f913-43fc-89f3-799e8476227d,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-07-10,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
fbc0c836-963a-4a4c-8167-e25abcfea7fe,d39479b6-ffec-403b-8269-e931cb740dfb,2025-08-13,break,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
360943d0-7959-46b3-9bb7-813910658826,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2024-12-10,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
2dd0ca3a-731d-4c51-8ad8-6a9c1ec42ab9,d39479b6-ffec-403b-8269-e931cb740dfb,2025-04-21,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
e769d6f7-13b4-4976-bdb0-99a9deb1a504,4e46a972-ed4d-4a21-9a16-480092175735,2024-12-11,inservice,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
0b603b4e-1782-474d-ba05-964a8b876b04,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-07-14,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
2bd70c16-75e3-4138-847c-896ec36d5656,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-01-03,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
887312f0-fb1e-4b0d-9da1-2fe919f6b3f3,4e46a972-ed4d-4a21-9a16-480092175735,2025-07-30,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
a66ff1f0-6366-4a7a-9814-4fd3710c6f0f,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-03-22,weekend,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
3b75bb58-403d-4d28-8488-002e9aa1f220,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-05-29,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
f3ca73ae-0464-4c77-92bd-ce7d6337062f,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-03-25,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
f5e221ff-6ca8-4e88-9534-b5ae5963769a,4e46a972-ed4d-4a21-9a16-480092175735,2024-12-18,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
1c16a75c-9aea-4ec3-8e48-00d293d4b2c3,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-07-23,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
47b4205b-d628-4445-b9db-02a59d8b898e,d39479b6-ffec-403b-8269-e931cb740dfb,2025-06-06,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
3e100a58-f2f3-4070-a91a-cc9ee1cee23f,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-07-14,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
93d97d77-7c6a-47c0-841e-5ca6e2bcb349,0bfbe293-6661-4641-beba-7eab9a11e016,2025-08-03,weekend,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
7358cbe1-d006-409d-a925-1c843bbe0b35,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-03-30,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
739a4bf5-0611-4d3a-98f7-21c92ef94670,d39479b6-ffec-403b-8269-e931cb740dfb,2025-02-07,holiday,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
1f014f11-faa8-4e62-aac9-3fec9b0079e3,0bfbe293-6661-4641-beba-7eab9a11e016,2025-01-27,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
8b238b8b-e4d7-4b9f-8e3c-1b78c0702bff,0bfbe293-6661-4641-beba-7eab9a11e016,2025-03-03,inservice,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
cd2dc5c5-fad3-40fd-853c-e97b5eaede3a,4e46a972-ed4d-4a21-9a16-480092175735,2025-05-26,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
aad6d25a-7664-4576-a1e7-646b0b6fd383,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2024-12-12,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
fca54a07-f995-4442-971b-bc275f2a4c31,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-06-14,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
639c2df5-b2ed-4042-97bb-f4172829b170,4e46a972-ed4d-4a21-9a16-480092175735,2025-01-20,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
0688c3e3-6af6-40d7-935f-ac3ac8e57a97,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-08-16,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
a117926f-34a1-4027-bb47-ff5555266485,0bfbe293-6661-4641-beba-7eab9a11e016,2025-04-29,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
b42521e9-86f6-412b-9b44-3b296f1be341,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-03-31,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
293a8afe-b25d-487b-8c70-b074c701eb65,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-05-31,weekend,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
23e2c828-c7ef-4721-ad9b-e86bd8bc7db2,d39479b6-ffec-403b-8269-e931cb740dfb,2025-04-18,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
e4e7bef4-94f4-4c09-906d-ebe77acbb61a,4e46a972-ed4d-4a21-9a16-480092175735,2025-02-04,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
5277c37f-a640-485f-8e77-ce0ae6272a3e,0bfbe293-6661-4641-beba-7eab9a11e016,2025-06-23,other,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
cab23983-70de-4c23-929e-178c5bec00dc,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-06-26,holiday,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
f0cf2567-0040-4527-b1b1-b59f38f3b837,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-05-16,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
9b131204-f39e-4d74-81d2-30959775753c,4e46a972-ed4d-4a21-9a16-480092175735,2024-12-25,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
2849e98f-3ae4-4bbb-ba66-b63f33965a8a,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-08-15,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
b7148c5e-c578-4a05-a6bc-4fc36bc533ad,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-07-03,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
6d0f0407-0bc2-4dce-b149-1bde4e272954,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-07-25,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
b3bde87e-f5b2-4d94-b445-229c7c739444,4e46a972-ed4d-4a21-9a16-480092175735,2025-05-24,weekend,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
041a3992-bad3-46a4-93b6-c014c536c285,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-06-22,weekend,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
10ae68ed-e11d-4897-87ef-27724c85010e,0bfbe293-6661-4641-beba-7eab9a11e016,2025-05-23,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
a74e6fb9-d462-4f79-a367-981ec47e5b34,4e46a972-ed4d-4a21-9a16-480092175735,2025-06-28,weekend,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
e65d2619-bcf6-4881-924b-1d0add9ad80c,4e46a972-ed4d-4a21-9a16-480092175735,2025-08-14,break,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
7e053dc6-b4df-449d-9f2c-3ae6f7c2e4d7,5183bb54-d678-45d8-97a7-a2f551ee019c,2024-12-26,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
4cd8f95c-df5e-4467-8fc1-b7ee699b3095,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-08-04,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
12824bfc-afb6-4982-8a1c-82f034fae2c5,d39479b6-ffec-403b-8269-e931cb740dfb,2025-01-11,weekend,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
eb1c918b-8012-42f8-9f03-2620cfd8ad0e,0bfbe293-6661-4641-beba-7eab9a11e016,2025-01-29,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
3d545470-554e-4ded-9166-92adc70e4118,4e46a972-ed4d-4a21-9a16-480092175735,2025-01-26,weekend,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
8894b80b-b48d-478f-bffc-532a0af2b89a,d39479b6-ffec-403b-8269-e931cb740dfb,2025-08-20,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
63ce2979-034a-478a-9644-5fc44d2f6991,0bfbe293-6661-4641-beba-7eab9a11e016,2025-05-07,inservice,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
9c9f76ce-065a-4f13-97ad-c738af785237,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-02-10,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
3964900b-f2cf-4a8a-9cf1-5cf20a4b5af8,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-06-06,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
67078af0-438e-4a13-9711-342eb08091e5,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-06-19,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
42e40221-09d4-4c6c-8d77-350e727674ee,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-07-06,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
0b560b4c-efb6-49c6-88f5-69e60a1fd95b,d39479b6-ffec-403b-8269-e931cb740dfb,2025-08-05,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
5369e90c-db29-43c0-b2d1-6f28ed4c72c3,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-02-23,weekend,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
f262cb02-29f4-4210-97c7-754b4f1152af,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-04-25,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
e4e8399b-cd2c-46b7-a8ff-c00f2e370552,4e46a972-ed4d-4a21-9a16-480092175735,2024-12-23,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
a8daff1d-4f18-46e4-bbfd-05caacec2a1a,0bfbe293-6661-4641-beba-7eab9a11e016,2025-05-06,inservice,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
dacd51c9-3503-4e98-bd7c-31a78d30d215,4e46a972-ed4d-4a21-9a16-480092175735,2025-05-07,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
ed92a22a-5375-448a-85a8-4a54aa8f690d,0bfbe293-6661-4641-beba-7eab9a11e016,2025-01-28,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
5636afa4-b33b-4e10-8215-cd0735480f03,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-01-29,holiday,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
e563c198-94c2-4d9a-a011-78aa7c366bda,4e46a972-ed4d-4a21-9a16-480092175735,2024-12-15,weekend,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
cf62bcef-17e7-4346-9e30-e00e75daa159,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-06-07,weekend,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
bb25f220-da5d-40dc-a060-a5270c308f8f,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-07-03,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
a96b27c4-b5fc-4db8-bfe2-77d266f911d9,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2024-12-13,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
7da8877d-45d1-4b44-abe8-44b8111ec5bb,4e46a972-ed4d-4a21-9a16-480092175735,2024-12-16,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
6e14e138-5576-4828-a6e6-39d04d7329bd,d39479b6-ffec-403b-8269-e931cb740dfb,2025-04-29,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
e208d302-ec8e-4bcf-89b2-86e4202a11c3,d39479b6-ffec-403b-8269-e931cb740dfb,2025-07-28,other,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
709fceb3-c718-4a8f-a119-88d322940b88,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-08-16,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
bc140567-94a5-46fa-aadf-4caa94ec5e2a,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-03-10,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
836a4c39-65bf-4afd-b3e9-909b0be2de5e,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-06-11,break,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
84c06271-9016-4038-a210-68dd5c3877c9,4e46a972-ed4d-4a21-9a16-480092175735,2025-01-14,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
657bd013-0178-4b89-9be4-db7d7c389f49,0bfbe293-6661-4641-beba-7eab9a11e016,2025-06-25,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
4b7d59a4-de57-4192-bd4b-bc7edcdb4a73,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-05-11,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
d66a17e2-a168-4b5a-9183-dd8c1c979f14,0bfbe293-6661-4641-beba-7eab9a11e016,2025-08-19,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
9e8b62b0-6c71-4f11-9016-79c1639b4306,4e46a972-ed4d-4a21-9a16-480092175735,2025-07-16,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
ff5a6ccb-117d-467c-8522-22b45e25ed2a,d39479b6-ffec-403b-8269-e931cb740dfb,2025-03-16,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
32e8443d-5eed-43f5-a53a-34b6fcfc6adf,d39479b6-ffec-403b-8269-e931cb740dfb,2025-05-19,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
5d879663-f31e-4ecd-a764-caf20b936ce3,0bfbe293-6661-4641-beba-7eab9a11e016,2025-05-26,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
d145f53d-c3ad-4579-ac91-2b2ba895eb7a,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-04-22,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
f5f3092d-a1a7-41f7-af46-cdd0996e55e5,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-03-16,weekend,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
591f7aec-0cfa-4bb9-8709-c12f81cbb1a4,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-02-21,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
dbe081f0-18d4-4949-b1f1-68dfdcb18f7d,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-05-18,weekend,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
9bbf6f0c-d951-4cfb-83d0-834b7a26091e,d39479b6-ffec-403b-8269-e931cb740dfb,2025-02-16,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
ce1049ce-6cb2-4393-b808-00ee58b95e05,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-03-08,weekend,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
5dd5b066-9eb8-41a6-9b3e-de80216e2896,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-03-12,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
b38381d7-2cb1-49e1-9ef6-153c4999d09d,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-07-16,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
21a23c8c-f6a0-4852-a07a-c288b4268609,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-01-14,other,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
c38a0d60-2082-46af-8b93-fb624f9d4175,4e46a972-ed4d-4a21-9a16-480092175735,2025-01-13,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
a2a75096-3420-48de-b9af-1577e60a41eb,0bfbe293-6661-4641-beba-7eab9a11e016,2025-02-03,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
6d99ed9a-7fc5-4c0c-8e9e-c739f4811bd2,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-02-13,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
56c62de4-968d-49ab-99bb-0a40b184c457,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-01-17,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
aab32ec4-086b-4007-ad4e-b0919e9f65e3,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-08-23,weekend,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
c5b5be88-40af-4b3d-a156-35e8aad91486,d39479b6-ffec-403b-8269-e931cb740dfb,2025-07-19,weekend,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
95de4434-3e05-410b-bebf-6de1bfe69140,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-06-09,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
da275b0c-3f85-47e0-a92e-11e9553df2bd,0bfbe293-6661-4641-beba-7eab9a11e016,2025-07-13,weekend,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
bf746e60-fefb-4b59-9291-87efab62e818,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-03-07,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
031f04fa-7acf-4741-bb77-8abb03bba03b,d39479b6-ffec-403b-8269-e931cb740dfb,2025-06-05,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
9e3a00c3-4278-49e7-9b05-1c1998b26752,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-05-23,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
110032e2-2db6-48db-a839-71208c47c103,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-05-11,weekend,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
943b86c7-74a0-4131-b3a9-1ffe5e6f4c2f,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-08-18,break,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
e1235252-88a9-47f7-a273-7e6c5e47a941,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-04-11,break,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
04d4f69a-f6c2-4af4-b870-938771051838,4e46a972-ed4d-4a21-9a16-480092175735,2025-02-26,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
2ce5d8c5-6297-46d6-b66b-2c03d4eecbd0,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-07-08,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
4cdda77c-7ef6-47c3-b571-cffb29ef2e90,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-03-01,weekend,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
592793b2-d232-479c-897c-31039ee19fbc,0bfbe293-6661-4641-beba-7eab9a11e016,2025-06-19,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
2a1d7c67-aa5e-44f9-90ec-6c715d126e7d,4e46a972-ed4d-4a21-9a16-480092175735,2025-03-08,weekend,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
2ea02e02-8b86-4d2f-8f43-d442e57333ee,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-05-20,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
cc236a7e-0c8d-4a5f-9738-444863a709fe,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-07-16,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
f836ccbb-5b5c-4bbc-8900-83865c9b3e3b,d39479b6-ffec-403b-8269-e931cb740dfb,2025-07-20,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
3571c8a9-2edd-4511-89f8-513aa7b8080c,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-08-12,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
9203ac7c-e2e3-4a9b-adac-386193a45133,0bfbe293-6661-4641-beba-7eab9a11e016,2025-04-08,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
b688365b-26f8-4d87-923d-f6fc6639227d,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-07-09,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
3b25083f-bf75-4158-98ab-5dc42bf08de4,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-08-19,break,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
764ffabe-5d22-4bc3-853f-8d5e79b8b2a3,d39479b6-ffec-403b-8269-e931cb740dfb,2024-12-13,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
c830d2ea-49b9-4565-b7aa-2c48a4a8d688,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-01-24,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
0883b257-1cb2-484e-b24e-bd01db470e53,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-05-16,break,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
150049c3-12cf-4ead-9873-f6a47502f987,d39479b6-ffec-403b-8269-e931cb740dfb,2025-06-19,break,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
99f81da7-90bb-428c-89d6-d4474baa71c1,0bfbe293-6661-4641-beba-7eab9a11e016,2025-02-20,inservice,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
207843dc-11eb-4462-8eb8-79c1541a76de,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-07-28,break,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
cc981ff1-8abb-492d-ba00-23caa5ad4efa,0bfbe293-6661-4641-beba-7eab9a11e016,2025-03-14,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
