id,student_id,intervention,start_date,end_date,created_at,updated_at
1b1b71ef-9754-4b27-b427-87ef228ff6c0,6122ff63-dbfd-40f4-81ee-e93f9190d653,Parent/guardian meeting,2025-01-15,,2025-09-05T17:34:23.568155+00:00,2025-09-05T17:34:23.568155+00:00
e8039df6-c2fe-4493-9f4d-60501b0480a0,3ef0b431-dbb8-4fe9-a50d-4e57d7928965,Small-group counseling,2025-01-15,2025-02-25,2025-09-05T17:34:23.568171+00:00,2025-09-05T17:34:23.568171+00:00
a91c1422-bef2-4c74-8a1d-cbf8080f6589,6ace31c2-2761-4594-bf27-05741275c293,Check-in/Check-out (CICO),2025-01-28,,2025-09-05T17:34:23.568187+00:00,2025-09-05T17:34:23.568187+00:00
16e74895-a379-4301-b8e2-10c89c1cf747,544e394a-b65c-499d-8919-81dfbd6eb6f7,PBIS Tier 2 supports,2025-04-14,,2025-09-05T17:34:23.568202+00:00,2025-09-05T17:34:23.568202+00:00
6567a04e-91c7-41a3-8908-e67ebd65fc84,ee9634bf-b92f-4093-89ba-fe9f20ed2adb,Daily behavior report card,2024-12-10,2025-01-25,2025-09-05T17:34:23.568218+00:00,2025-09-05T17:34:23.568218+00:00
ee6acdb6-33d2-4aeb-8a05-fdb8170af854,c48e6e6a-28df-4744-b568-f19b3a4a7ac5,Preferential seating,2025-01-16,2025-02-02,2025-09-05T17:34:23.568236+00:00,2025-09-05T17:34:23.568236+00:00
e74b1f48-5661-4b98-99bf-2a1e140967a3,266955de-b5f6-4b0b-a9bd-71b12a555e17,Behavior contract,2025-02-10,2025-03-29,2025-09-05T17:34:23.568253+00:00,2025-09-05T17:34:23.568253+00:00
e3e06146-f9ad-4d04-803f-b956aca876d3,5adbbd09-5b39-4bc3-9bf5-ace96a75ff95,Individual counseling,2025-01-03,,2025-09-05T17:34:23.568269+00:00,2025-09-05T17:34:23.568269+00:00
1ba33900-3297-407b-a129-a58afea46383,ad8013c3-0d83-44f2-8577-addfed5bb9cf,Restorative conference,2025-05-07,2025-07-01,2025-09-05T17:34:23.568285+00:00,2025-09-05T17:34:23.568285+00:00
93a2766d-1110-4f56-9d15-69bc9708ddaf,ee9634bf-b92f-4093-89ba-fe9f20ed2adb,Preferential seating,2025-08-28,2025-09-05,2025-09-05T17:34:23.568303+00:00,2025-09-05T17:34:23.568303+00:00
c62484cd-2d51-4d6e-9464-95ea6ff5a41f,8d32e9de-90b8-47c2-8220-e49110eeb2fa,Goal setting & self-monitoring,2025-02-18,2025-03-17,2025-09-05T17:34:23.568321+00:00,2025-09-05T17:34:23.568321+00:00
28b73339-4383-4ccc-a629-b1666a0f501e,a9299f20-a26d-4f77-8e7b-b79df3b0305a,Mentoring,2025-05-05,,2025-09-05T17:34:23.568337+00:00,2025-09-05T17:34:23.568337+00:00
b4531bab-aa0e-4d2b-9021-892f5bfb641e,3ef0b431-dbb8-4fe9-a50d-4e57d7928965,Social skills coaching,2024-12-16,2025-01-17,2025-09-05T17:34:23.568353+00:00,2025-09-05T17:34:23.568353+00:00
a13b5613-e5b2-43c5-b51c-d10c48c5fe02,544e394a-b65c-499d-8919-81dfbd6eb6f7,Mentoring,2025-08-12,2025-09-05,2025-09-05T17:34:23.568370+00:00,2025-09-05T17:34:23.568370+00:00
4f849e2d-d464-4d83-9702-d8de0468d915,4a75ce3b-6df4-45f2-9cc9-397ca40e4c6e,Goal setting & self-monitoring,2025-04-16,2025-05-11,2025-09-05T17:34:23.568387+00:00,2025-09-05T17:34:23.568387+00:00
e6746bbc-b172-4ee4-bece-9aaf7749e315,6df281b6-9e3e-4efb-a0fa-16b5b0fae2ab,Goal setting & self-monitoring,2025-08-25,,2025-09-05T17:34:23.568402+00:00,2025-09-05T17:34:23.568402+00:00
ee035a85-a26a-4c5d-bedb-608244cfc553,544e394a-b65c-499d-8919-81dfbd6eb6f7,Behavior intervention plan (BIP),2025-01-28,2025-03-27,2025-09-05T17:34:23.568418+00:00,2025-09-05T17:34:23.568418+00:00
a8d78bd8-3dd4-4e5e-afbc-91401dfab1f4,dcb16f9b-cb82-4e94-8d3a-98576662a525,Small-group counseling,2025-06-25,2025-07-30,2025-09-05T17:34:23.568436+00:00,2025-09-05T17:34:23.568436+00:00
e9eb3189-cd56-49e1-bb6c-1c67c1925aed,2943f113-0386-4947-8c41-8e16aca00798,Preferential seating,2025-03-09,,2025-09-05T17:34:23.568451+00:00,2025-09-05T17:34:23.568451+00:00
a7c63f84-7c7f-4ea3-ab78-03c0e20bd70a,c48e6e6a-28df-4744-b568-f19b3a4a7ac5,Individual counseling,2025-06-18,2025-06-30,2025-09-05T17:34:23.568467+00:00,2025-09-05T17:34:23.568467+00:00
169e17ea-7a5e-4c93-8d31-264477aca466,f788999c-6132-45da-85eb-827d975d8814,Preferential seating,2025-03-18,,2025-09-05T17:34:23.568483+00:00,2025-09-05T17:34:23.568483+00:00
cd6d45b3-1c03-4d9e-9c6f-9cf59e37876a,93d8da2f-34c9-4523-bf1e-3d06d9cc9fd3,Check-in/Check-out (CICO),2025-01-08,2025-02-12,2025-09-05T17:34:23.568500+00:00,2025-09-05T17:34:23.568500+00:00
56751376-21a8-41a5-b248-401abaaafe07,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,PBIS Tier 2 supports,2024-12-28,,2025-09-05T17:34:23.568517+00:00,2025-09-05T17:34:23.568517+00:00
10f64836-acb2-47ad-a376-9a992c4a08eb,b8177dd1-8c7d-4370-8e54-db2ecf25e5a7,Parent/guardian meeting,2025-09-05,,2025-09-05T17:34:23.568532+00:00,2025-09-05T17:34:23.568532+00:00
d1c28fe3-4fb9-46ee-a001-faa7462ff93c,6ace31c2-2761-4594-bf27-05741275c293,Social skills coaching,2025-05-13,2025-06-02,2025-09-05T17:34:23.568548+00:00,2025-09-05T17:34:23.568548+00:00
28e1415f-ee3d-4a86-8975-44dc43351e4a,66698adf-142c-4225-8de9-fd613ed0d6b4,Small-group counseling,2025-08-11,2025-08-23,2025-09-05T17:34:23.568565+00:00,2025-09-05T17:34:23.568565+00:00
b738699c-3f2d-4bee-9284-5cbd15550862,93d8da2f-34c9-4523-bf1e-3d06d9cc9fd3,Scheduled movement breaks,2025-02-24,2025-04-02,2025-09-05T17:34:23.568582+00:00,2025-09-05T17:34:23.568582+00:00
9b2b2a95-4aa5-466b-b8df-0fa2c25f9b4e,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,Daily behavior report card,2025-08-24,2025-09-05,2025-09-05T17:34:23.568599+00:00,2025-09-05T17:34:23.568599+00:00
4aa2b99d-8d45-45a9-857b-3456cb663bf1,2931ba3c-91c3-4887-8b89-4d7e2769b177,Daily behavior report card,2025-06-11,2025-08-06,2025-09-05T17:34:23.568616+00:00,2025-09-05T17:34:23.568616+00:00
a083cdaf-cf3c-4eb8-b7d3-fc72bacd0612,c0ad55d4-dc88-448c-bf92-e8e04cb4a6f0,Restorative conference,2025-03-18,2025-04-27,2025-09-05T17:34:23.568634+00:00,2025-09-05T17:34:23.568634+00:00
de20ca7d-aba1-4913-8cbf-db106dd5d8de,a47736c6-6639-44c6-bfaf-f722b7f4ad20,Restorative conference,2025-06-07,2025-06-24,2025-09-05T17:34:23.568651+00:00,2025-09-05T17:34:23.568651+00:00
d55800bb-daa8-4ab5-8c6e-5c6c29a1ee5d,ad8013c3-0d83-44f2-8577-addfed5bb9cf,Daily behavior report card,2024-12-13,2025-01-08,2025-09-05T17:34:23.568668+00:00,2025-09-05T17:34:23.568668+00:00
64d903a1-1bc8-423d-b0b0-92b7cd5a6022,0f89ea3a-a47d-4a92-91f5-8fda4b325cb8,Preferential seating,2025-02-23,2025-04-15,2025-09-05T17:34:23.568686+00:00,2025-09-05T17:34:23.568686+00:00
c7a6a154-ee5c-4bf4-bc6f-a5a7046f90d8,5adbbd09-5b39-4bc3-9bf5-ace96a75ff95,Daily behavior report card,2025-02-14,2025-02-27,2025-09-05T17:34:23.568703+00:00,2025-09-05T17:34:23.568703+00:00
5530c483-4ff9-4b01-a9eb-ade9cc51ad98,b8177dd1-8c7d-4370-8e54-db2ecf25e5a7,Parent/guardian meeting,2025-08-15,2025-09-05,2025-09-05T17:34:23.568719+00:00,2025-09-05T17:34:23.568719+00:00
a49c16c5-7f0f-4028-a09c-d24d19f2fab3,482244a9-322c-414d-905e-4c180337d8a9,Individual counseling,2025-02-15,,2025-09-05T17:34:23.568735+00:00,2025-09-05T17:34:23.568735+00:00
16a18de8-ddc1-4b66-8e8a-b21d9f1a395b,ad8013c3-0d83-44f2-8577-addfed5bb9cf,Daily behavior report card,2025-04-11,2025-05-12,2025-09-05T17:34:23.568751+00:00,2025-09-05T17:34:23.568751+00:00
bb093389-b066-4fbb-b943-4fccb69ee8ea,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,PBIS Tier 2 supports,2025-04-10,2025-04-28,2025-09-05T17:34:23.568768+00:00,2025-09-05T17:34:23.568768+00:00
a1b5dd74-9d3e-4392-b65b-be2494c20e70,dcb16f9b-cb82-4e94-8d3a-98576662a525,Scheduled movement breaks,2025-04-11,2025-05-24,2025-09-05T17:34:23.568786+00:00,2025-09-05T17:34:23.568786+00:00
eefd4394-a2b1-433f-87a2-d0313b6ca8a0,c151150b-a12c-41a0-a43f-8357bc1e8c20,Restorative conference,2025-01-30,2025-03-06,2025-09-05T17:34:23.568803+00:00,2025-09-05T17:34:23.568803+00:00
794f6164-e7f5-48bc-8650-6510b0776328,3ef0b431-dbb8-4fe9-a50d-4e57d7928965,Social skills coaching,2025-08-31,2025-09-05,2025-09-05T17:34:23.568820+00:00,2025-09-05T17:34:23.568820+00:00
95a5ce7c-b02a-49e6-926a-d7e61b5fe65e,0f89ea3a-a47d-4a92-91f5-8fda4b325cb8,Parent/guardian meeting,2025-07-31,2025-09-05,2025-09-05T17:34:23.568837+00:00,2025-09-05T17:34:23.568837+00:00
815ef46c-e572-4953-b693-e06557fac177,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,Behavior contract,2025-03-29,2025-04-15,2025-09-05T17:34:23.568854+00:00,2025-09-05T17:34:23.568854+00:00
577b9f43-fd79-4e79-b965-77408e1085cf,ee9634bf-b92f-4093-89ba-fe9f20ed2adb,Behavior contract,2025-03-23,2025-04-24,2025-09-05T17:34:23.568871+00:00,2025-09-05T17:34:23.568871+00:00
69f62adb-bfaa-4472-bf95-ad93d1c56cf5,8d32e9de-90b8-47c2-8220-e49110eeb2fa,Behavior contract,2025-02-11,2025-04-01,2025-09-05T17:34:23.568888+00:00,2025-09-05T17:34:23.568888+00:00
a559fbde-e398-40d5-ae54-a0d1b8efda3a,266955de-b5f6-4b0b-a9bd-71b12a555e17,Individual counseling,2025-06-01,2025-06-08,2025-09-05T17:34:23.568905+00:00,2025-09-05T17:34:23.568905+00:00
3da86946-625b-4a89-8d5d-fc37b8e32dc7,c48e6e6a-28df-4744-b568-f19b3a4a7ac5,Preferential seating,2025-03-05,2025-04-01,2025-09-05T17:34:23.568922+00:00,2025-09-05T17:34:23.568922+00:00
fff32d3a-2901-4681-9d2e-d19dbdc28490,482244a9-322c-414d-905e-4c180337d8a9,Goal setting & self-monitoring,2025-05-11,2025-06-15,2025-09-05T17:34:23.568938+00:00,2025-09-05T17:34:23.568938+00:00
03ed7f57-91b5-451e-a828-f976277a6b38,ad95ed1a-62c5-47e7-96d7-ea9f02f301a0,Individual counseling,2025-08-03,2025-09-05,2025-09-05T17:34:23.568955+00:00,2025-09-05T17:34:23.568955+00:00
90edb95a-4f9d-4ce7-b02e-28627fefa92e,ee9634bf-b92f-4093-89ba-fe9f20ed2adb,Functional behavior assessment (FBA),2025-07-27,2025-09-05,2025-09-05T17:34:23.568973+00:00,2025-09-05T17:34:23.568973+00:00
c3dcafc1-75bf-4301-a6fc-6fd978a0fdf0,9ad1e3df-1d4d-47c7-ba55-85a725f887bc,Scheduled movement breaks,2025-06-09,,2025-09-05T17:34:23.568988+00:00,2025-09-05T17:34:23.568988+00:00
ab33ef9d-245e-4e3d-b1ed-00a1208d8ae6,c48e6e6a-28df-4744-b568-f19b3a4a7ac5,Social skills coaching,2025-02-05,2025-03-14,2025-09-05T17:34:23.569005+00:00,2025-09-05T17:34:23.569005+00:00
022af9ad-b7d0-4b51-916d-8f5f3d7a6103,266955de-b5f6-4b0b-a9bd-71b12a555e17,Functional behavior assessment (FBA),2025-01-08,2025-03-05,2025-09-05T17:34:23.569022+00:00,2025-09-05T17:34:23.569022+00:00
24f1d4be-e56b-4faf-868a-2d263e193022,5fdd5c1a-1196-4433-ab63-622cec4994a7,Check-in/Check-out (CICO),2025-05-19,,2025-09-05T17:34:23.569038+00:00,2025-09-05T17:34:23.569038+00:00
d2e7b3c7-3d95-4b30-8466-95e164d67067,0f89ea3a-a47d-4a92-91f5-8fda4b325cb8,Parent/guardian meeting,2024-12-10,2025-01-31,2025-09-05T17:34:23.569055+00:00,2025-09-05T17:34:23.569055+00:00
0ce81b00-9053-4fba-a78e-6d123e0cd43a,0f89ea3a-a47d-4a92-91f5-8fda4b325cb8,PBIS Tier 2 supports,2025-07-13,2025-08-29,2025-09-05T17:34:23.569073+00:00,2025-09-05T17:34:23.569073+00:00
a66792a0-bb33-4d9b-bd29-da0667762592,ad95ed1a-62c5-47e7-96d7-ea9f02f301a0,Parent/guardian meeting,2025-05-08,2025-05-30,2025-09-05T17:34:23.569090+00:00,2025-09-05T17:34:23.569090+00:00
a9332fcc-3324-4b1f-be2a-93c46ef446f9,83d75f92-d03f-46d0-8b2e-2319a4cd4f19,Social skills coaching,2025-05-08,,2025-09-05T17:34:23.569105+00:00,2025-09-05T17:34:23.569105+00:00
a071a0d0-31d7-4018-9df5-f20db5117555,6df281b6-9e3e-4efb-a0fa-16b5b0fae2ab,Check-in/Check-out (CICO),2025-08-29,,2025-09-05T17:34:23.569121+00:00,2025-09-05T17:34:23.569121+00:00
0c7d357a-3e23-4921-b668-456be0db4bcc,9a19f3e4-370c-425f-b5f3-9f509eba2d16,Social skills coaching,2025-03-30,2025-04-11,2025-09-05T17:34:23.569137+00:00,2025-09-05T17:34:23.569137+00:00
59e5652f-4d79-400d-8516-2251f6deab45,c151150b-a12c-41a0-a43f-8357bc1e8c20,Small-group counseling,2025-02-06,,2025-09-05T17:34:23.569153+00:00,2025-09-05T17:34:23.569153+00:00
9d74e782-fe61-4b1c-8f74-e8bb5c46b28d,a9299f20-a26d-4f77-8e7b-b79df3b0305a,Behavior contract,2025-06-20,,2025-09-05T17:34:23.569168+00:00,2025-09-05T17:34:23.569168+00:00
ec17af65-12be-4fa2-b46c-c55b9814413f,dcb16f9b-cb82-4e94-8d3a-98576662a525,Scheduled movement breaks,2025-01-01,,2025-09-05T17:34:23.569184+00:00,2025-09-05T17:34:23.569184+00:00
19824426-e1da-4009-853c-0beef45ac040,aab6fa5c-ceb8-4cbd-8af5-fc3989b4ef4e,Functional behavior assessment (FBA),2025-05-29,2025-07-25,2025-09-05T17:34:23.569200+00:00,2025-09-05T17:34:23.569200+00:00
2a61a5d6-88a7-4100-b08b-c98d34d34c51,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,Small-group counseling,2025-01-20,,2025-09-05T17:34:23.569216+00:00,2025-09-05T17:34:23.569216+00:00
869c9cfd-3686-4adc-99f8-bfebefb85e9d,05b43eba-fd82-4b37-840b-d5db8f4efb74,PBIS Tier 2 supports,2025-06-01,,2025-09-05T17:34:23.569231+00:00,2025-09-05T17:34:23.569231+00:00
7b1ce921-7901-46bd-a934-5096cef6506d,739d9103-c19c-4bd6-9885-8ca94d530ec1,Goal setting & self-monitoring,2025-05-06,2025-06-10,2025-09-05T17:34:23.569248+00:00,2025-09-05T17:34:23.569248+00:00
0b9dec43-4bac-49ba-96ce-f403ee062c75,2931ba3c-91c3-4887-8b89-4d7e2769b177,Mentoring,2025-03-23,2025-04-25,2025-09-05T17:34:23.569264+00:00,2025-09-05T17:34:23.569264+00:00
af431050-30df-48ba-b156-9e8346ec07d1,2931ba3c-91c3-4887-8b89-4d7e2769b177,Preferential seating,2025-03-19,2025-04-22,2025-09-05T17:34:23.569281+00:00,2025-09-05T17:34:23.569281+00:00
1667d9e0-f6c4-4295-801a-356e7f9079bb,6df281b6-9e3e-4efb-a0fa-16b5b0fae2ab,Behavior intervention plan (BIP),2025-01-09,2025-01-31,2025-09-05T17:34:23.569298+00:00,2025-09-05T17:34:23.569298+00:00
3b43ddb8-0c23-4a1b-b4b5-7a1993267263,c0ad55d4-dc88-448c-bf92-e8e04cb4a6f0,Mentoring,2024-12-16,2025-01-12,2025-09-05T17:34:23.569315+00:00,2025-09-05T17:34:23.569315+00:00
3a1baece-e0b3-427e-89ef-301341772c57,5fdd5c1a-1196-4433-ab63-622cec4994a7,Mentoring,2025-02-02,2025-03-15,2025-09-05T17:34:23.569332+00:00,2025-09-05T17:34:23.569332+00:00
c8afc3c4-082d-45c1-99c1-43283eae38f4,266955de-b5f6-4b0b-a9bd-71b12a555e17,Parent/guardian meeting,2025-03-21,2025-04-23,2025-09-05T17:34:23.569349+00:00,2025-09-05T17:34:23.569349+00:00
2940c847-5c57-45bf-865b-3061cbc57cb7,544493a8-2346-46a3-bbfe-d7507ebbf876,Small-group counseling,2025-06-02,2025-06-09,2025-09-05T17:34:23.569366+00:00,2025-09-05T17:34:23.569366+00:00
dc4dcd14-95c0-435d-a9ab-a8f904be93f3,8d32e9de-90b8-47c2-8220-e49110eeb2fa,Check-in/Check-out (CICO),2025-04-02,2025-05-01,2025-09-05T17:34:23.569383+00:00,2025-09-05T17:34:23.569383+00:00
2845df81-e702-42f8-866b-d72270efdb8f,9ad1e3df-1d4d-47c7-ba55-85a725f887bc,Mentoring,2025-05-12,,2025-09-05T17:34:23.569399+00:00,2025-09-05T17:34:23.569399+00:00
6ecec5f2-ff37-4ced-bdcb-3548f8319603,f788999c-6132-45da-85eb-827d975d8814,Check-in/Check-out (CICO),2025-04-03,,2025-09-05T17:34:23.569414+00:00,2025-09-05T17:34:23.569414+00:00
6b3d6312-77cd-4ad4-b216-3d5658b05a73,8d32e9de-90b8-47c2-8220-e49110eeb2fa,Check-in/Check-out (CICO),2025-03-17,,2025-09-05T17:34:23.569429+00:00,2025-09-05T17:34:23.569429+00:00
7041bdbc-3afd-4768-a7cf-0287adc17ccb,e99454af-2372-4152-bba8-3c6bf9e53745,Functional behavior assessment (FBA),2025-06-07,2025-07-03,2025-09-05T17:34:23.569445+00:00,2025-09-05T17:34:23.569445+00:00
0e5c5d1d-1e90-4d27-88fc-a2aba687fa3f,ad8013c3-0d83-44f2-8577-addfed5bb9cf,Daily behavior report card,2025-02-06,,2025-09-05T17:34:23.569461+00:00,2025-09-05T17:34:23.569461+00:00
c6a3c899-ea5f-4c62-8961-3e8ed16ec318,2931ba3c-91c3-4887-8b89-4d7e2769b177,Daily behavior report card,2025-05-01,,2025-09-05T17:34:23.569476+00:00,2025-09-05T17:34:23.569476+00:00
f51bb791-0e7a-4a62-910a-591429fcc533,a47736c6-6639-44c6-bfaf-f722b7f4ad20,Social skills coaching,2025-02-28,2025-04-28,2025-09-05T17:34:23.569493+00:00,2025-09-05T17:34:23.569493+00:00
01d470d6-defa-4ce1-90f0-b90be3ca7fde,c48e6e6a-28df-4744-b568-f19b3a4a7ac5,PBIS Tier 2 supports,2025-03-25,,2025-09-05T17:34:23.569509+00:00,2025-09-05T17:34:23.569509+00:00
f89d3e8b-0329-484f-aa84-c3cd90d4f323,8c7e92ed-d98a-4de5-b353-3539711d623d,Individual counseling,2025-07-11,,2025-09-05T17:34:23.569524+00:00,2025-09-05T17:34:23.569524+00:00
04ddedc7-9a00-49dc-91b1-909f60475f65,891a7e69-73c7-4f9f-b38a-6bf90053de9c,Check-in/Check-out (CICO),2025-05-12,2025-05-24,2025-09-05T17:34:23.569541+00:00,2025-09-05T17:34:23.569541+00:00
5cfc7590-44c3-4d3d-8590-f729dc302b1e,f788999c-6132-45da-85eb-827d975d8814,Behavior contract,2025-05-27,,2025-09-05T17:34:23.569557+00:00,2025-09-05T17:34:23.569557+00:00
bddf739e-9f17-4192-9073-70e6e7b426c6,aab6fa5c-ceb8-4cbd-8af5-fc3989b4ef4e,Restorative conference,2025-04-23,2025-06-22,2025-09-05T17:34:23.569573+00:00,2025-09-05T17:34:23.569573+00:00
3e34d6c6-b0d8-47ae-add6-9c423aafa71f,e99454af-2372-4152-bba8-3c6bf9e53745,Behavior contract,2025-04-07,2025-05-19,2025-09-05T17:34:23.569590+00:00,2025-09-05T17:34:23.569590+00:00
3644cd7e-1b56-46c5-8681-e1799ded8469,8d32e9de-90b8-47c2-8220-e49110eeb2fa,Restorative conference,2025-05-16,2025-06-22,2025-09-05T17:34:23.569607+00:00,2025-09-05T17:34:23.569607+00:00
4a8f1437-7312-4828-a05d-34a4dc88c4b4,544493a8-2346-46a3-bbfe-d7507ebbf876,Parent/guardian meeting,2025-07-28,,2025-09-05T17:34:23.569622+00:00,2025-09-05T17:34:23.569622+00:00
c1834b71-f609-4461-8b02-75e31b98ff1b,5b3a6cc6-895c-4df3-aaa3-1c4688986916,Social skills coaching,2025-04-07,2025-04-30,2025-09-05T17:34:23.569639+00:00,2025-09-05T17:34:23.569639+00:00
2b3ab838-f0e1-4367-9ad8-a789a60b19b7,ee9634bf-b92f-4093-89ba-fe9f20ed2adb,Preferential seating,2025-07-20,2025-08-24,2025-09-05T17:34:23.569656+00:00,2025-09-05T17:34:23.569656+00:00
f2723b56-f6ef-4feb-a439-fa295113243b,544493a8-2346-46a3-bbfe-d7507ebbf876,Individual counseling,2025-03-19,2025-04-26,2025-09-05T17:34:23.569674+00:00,2025-09-05T17:34:23.569674+00:00
aa42082b-2eb8-44ce-936f-5913ab87bdfd,4a75ce3b-6df4-45f2-9cc9-397ca40e4c6e,Goal setting & self-monitoring,2024-12-18,2025-02-16,2025-09-05T17:34:23.569692+00:00,2025-09-05T17:34:23.569692+00:00
6c30206a-1314-48f4-bca6-10a709f81be0,83d75f92-d03f-46d0-8b2e-2319a4cd4f19,Small-group counseling,2025-01-17,,2025-09-05T17:34:23.569707+00:00,2025-09-05T17:34:23.569707+00:00
039b68bb-18fd-4b5d-bee2-54062bda2d7a,3ef0b431-dbb8-4fe9-a50d-4e57d7928965,Preferential seating,2025-03-03,2025-04-07,2025-09-05T17:34:23.569724+00:00,2025-09-05T17:34:23.569724+00:00
c2f50dd2-9e3b-470b-a2e8-48694fa08502,b8177dd1-8c7d-4370-8e54-db2ecf25e5a7,Social skills coaching,2025-04-11,,2025-09-05T17:34:23.569739+00:00,2025-09-05T17:34:23.569739+00:00
028e527f-3764-4e3f-ba90-4fc89b7de473,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,Check-in/Check-out (CICO),2025-01-18,2025-03-10,2025-09-05T17:34:23.569756+00:00,2025-09-05T17:34:23.569756+00:00
b9538649-4083-4d0e-8bfc-96b9e7e5b308,6ace31c2-2761-4594-bf27-05741275c293,Goal setting & self-monitoring,2025-01-18,,2025-09-05T17:34:23.569772+00:00,2025-09-05T17:34:23.569772+00:00
154fb7ec-20d1-442c-a114-491950e55c7f,a5a7c462-ea1e-4445-ae62-ac43a0d63a7f,Goal setting & self-monitoring,2025-08-16,2025-09-04,2025-09-05T17:34:23.569788+00:00,2025-09-05T17:34:23.569788+00:00
bb1b5d91-6740-4718-8d8d-b68f9e84e988,b8177dd1-8c7d-4370-8e54-db2ecf25e5a7,Functional behavior assessment (FBA),2025-07-11,2025-09-04,2025-09-05T17:34:23.569806+00:00,2025-09-05T17:34:23.569806+00:00
aa6c24ae-8f35-4046-aa19-837abcc38306,9ad1e3df-1d4d-47c7-ba55-85a725f887bc,Functional behavior assessment (FBA),2025-04-10,2025-05-08,2025-09-05T17:34:23.569823+00:00,2025-09-05T17:34:23.569823+00:00
42508cd5-b997-4388-b568-1b8be1ec364f,4a75ce3b-6df4-45f2-9cc9-397ca40e4c6e,Social skills coaching,2025-07-06,2025-07-21,2025-09-05T17:34:23.569840+00:00,2025-09-05T17:34:23.569840+00:00
510a32e1-2690-424d-884e-96cce296c7ef,ad8013c3-0d83-44f2-8577-addfed5bb9cf,Behavior contract,2025-01-10,,2025-09-05T17:34:23.569856+00:00,2025-09-05T17:34:23.569856+00:00
8c555f9d-118e-4095-99dd-14c735f6dade,5497bab3-8c03-4960-b086-0852fffb6d0d,Individual counseling,2025-05-17,2025-07-12,2025-09-05T17:34:23.569872+00:00,2025-09-05T17:34:23.569872+00:00
76490d5d-dd5f-41a0-bc3d-948944c1866a,8d32e9de-90b8-47c2-8220-e49110eeb2fa,Restorative conference,2025-08-13,,2025-09-05T17:34:23.569887+00:00,2025-09-05T17:34:23.569887+00:00
71a06667-3ce6-4571-9b18-b6cc65ad9dba,0d9bb4ec-9b0e-451e-a6a5-93b776f34233,Individual counseling,2025-04-17,2025-04-27,2025-09-05T17:34:23.569904+00:00,2025-09-05T17:34:23.569904+00:00
ff955ab3-0ed1-429f-bff1-ecd08c79894a,8c7e92ed-d98a-4de5-b353-3539711d623d,Goal setting & self-monitoring,2025-08-20,2025-09-05,2025-09-05T17:34:23.569921+00:00,2025-09-05T17:34:23.569921+00:00
89548ca0-85d6-4728-9899-7653754a61c1,0d9bb4ec-9b0e-451e-a6a5-93b776f34233,Behavior contract,2025-05-06,,2025-09-05T17:34:23.569937+00:00,2025-09-05T17:34:23.569937+00:00
190dc3c8-fa2e-4727-94e4-6921e5fd71fc,83d75f92-d03f-46d0-8b2e-2319a4cd4f19,Behavior contract,2025-06-20,2025-08-14,2025-09-05T17:34:23.569953+00:00,2025-09-05T17:34:23.569953+00:00
909edf41-d335-4601-97f6-19fc073cb01a,482244a9-322c-414d-905e-4c180337d8a9,PBIS Tier 2 supports,2025-04-15,,2025-09-05T17:34:23.569968+00:00,2025-09-05T17:34:23.569968+00:00
20ba9a0b-10f4-4688-9a9a-a1c4eefe7645,c151150b-a12c-41a0-a43f-8357bc1e8c20,Mentoring,2025-07-15,,2025-09-05T17:34:23.569983+00:00,2025-09-05T17:34:23.569983+00:00
cca4b248-eaf0-4d0d-8d57-430cbbdc8bbd,5fdd5c1a-1196-4433-ab63-622cec4994a7,Functional behavior assessment (FBA),2025-03-31,,2025-09-05T17:34:23.569998+00:00,2025-09-05T17:34:23.569998+00:00
790c5f8f-3e59-4850-9d48-a1240ba357ea,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,Small-group counseling,2025-04-13,2025-05-13,2025-09-05T17:34:23.570015+00:00,2025-09-05T17:34:23.570015+00:00
593b43dc-e85b-4fd0-a5d7-baf99a9c8b3e,5fdd5c1a-1196-4433-ab63-622cec4994a7,Restorative conference,2025-05-20,2025-06-16,2025-09-05T17:34:23.570032+00:00,2025-09-05T17:34:23.570032+00:00
4758bb83-920b-46a5-94c6-15fcd15c64d6,2943f113-0386-4947-8c41-8e16aca00798,PBIS Tier 2 supports,2025-08-31,,2025-09-05T17:34:23.570048+00:00,2025-09-05T17:34:23.570048+00:00
37ee14cb-2aa1-4c77-b908-a5747673f714,c151150b-a12c-41a0-a43f-8357bc1e8c20,Scheduled movement breaks,2025-03-16,,2025-09-05T17:34:23.570063+00:00,2025-09-05T17:34:23.570063+00:00
39448da5-5fbb-42b9-b8c3-3564e83ad75f,ae1ea90c-f0eb-4eec-8074-aa59762e34c7,Restorative conference,2025-03-02,2025-03-10,2025-09-05T17:34:23.570079+00:00,2025-09-05T17:34:23.570079+00:00
eb73bcce-40e6-4d59-b896-b50752a2683f,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,Restorative conference,2025-06-09,,2025-09-05T17:34:23.570094+00:00,2025-09-05T17:34:23.570094+00:00
