id,meeting_id,parent_id,position,title,description,linked_policy_id,linked_objective_id,time_allocated,created_at,updated_at
e55e38a2-4fdb-446c-8ec7-9f63960e9cec,b74a9fe6-cff1-4c07-b9e8-4db9d080c515,,1,Instructional Materials #5,Discussion led by chair.,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
99c04c5e-c875-44e0-9005-98292d07f71c,b74a9fe6-cff1-4c07-b9e8-4db9d080c515,,2,Action Items #6,,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
f6696d8f-418f-4529-b4fa-32c19b0f0491,b74a9fe6-cff1-4c07-b9e8-4db9d080c515,,3,New Business #2,,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
d59afcd1-2979-400b-8542-e42da1b76332,b74a9fe6-cff1-4c07-b9e8-4db9d080c515,,4,Policy Discussion #3,Discussion led by chair.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
e584c5a2-7115-42ef-8869-49d023c11700,b74a9fe6-cff1-4c07-b9e8-4db9d080c515,e55e38a2-4fdb-446c-8ec7-9f63960e9cec,5,Assessment Alignment #3,Review supporting documents.,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
9ad313c2-c826-4fc9-8fc0-53f7d921f3fc,b74a9fe6-cff1-4c07-b9e8-4db9d080c515,,6,Community Input #1,Public comment period included.,,,30,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
134e4867-c3bf-4ea8-a665-13ae629f7955,f5568949-38d1-4124-b60d-a9882ffcf18f,,1,Action Items #1,Public comment period included.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
119cf468-85b4-453c-aa97-8badd03f808a,f5568949-38d1-4124-b60d-a9882ffcf18f,,2,Opening Remarks #4,,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
00ca19b3-e6c9-46a1-bc83-af99c40695cf,f5568949-38d1-4124-b60d-a9882ffcf18f,,3,Action Items #6,Review supporting documents.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
9e01de0b-ec6d-43e0-8e38-966398f59485,f5568949-38d1-4124-b60d-a9882ffcf18f,,4,Opening Remarks #3,Public comment period included.,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
fc44528d-b0c6-4612-abb3-3e50ab460b71,f5568949-38d1-4124-b60d-a9882ffcf18f,,5,Assessment Alignment #6,Public comment period included.,,,30,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
8555c8bf-dc4d-4ebb-95c9-6d6e90597a25,f8975198-481f-408e-9007-83ea065ae833,,1,New Business #6,Public comment period included.,,,10,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
183d4b80-2b68-4839-96ce-3572655427fd,f8975198-481f-408e-9007-83ea065ae833,,2,Policy Discussion #2,Discussion led by chair.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
7e57c34d-becc-4c2b-8bf8-bd6e370eb2ae,f8975198-481f-408e-9007-83ea065ae833,8555c8bf-dc4d-4ebb-95c9-6d6e90597a25,3,Program Update #5,,,,,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
7dcee4ca-dbe3-43be-9254-c59dd371cade,f8975198-481f-408e-9007-83ea065ae833,,4,Policy Discussion #1,Discussion led by chair.,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
97377f26-994d-416a-9289-058659fc375a,f8975198-481f-408e-9007-83ea065ae833,,5,Opening Remarks #6,,,,,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
1052d173-616d-4fb3-bebf-ede2bfb0951c,f8975198-481f-408e-9007-83ea065ae833,,6,Program Update #1,,,,,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
614bbc11-a415-477a-82e9-2540b9d05258,f8975198-481f-408e-9007-83ea065ae833,8555c8bf-dc4d-4ebb-95c9-6d6e90597a25,7,Action Items #3,Public comment period included.,,,10,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
87b6bdc9-fda9-4efd-89af-b3954b100958,2ff16ae8-6873-47de-9064-6daf751f996d,,1,Old Business #2,Review supporting documents.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
481a1bdb-c603-49f4-8b3e-448282525571,2ff16ae8-6873-47de-9064-6daf751f996d,87b6bdc9-fda9-4efd-89af-b3954b100958,2,Action Items #6,,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
e59d4d9b-6a7e-4e40-a2c2-664648ddf01a,2ff16ae8-6873-47de-9064-6daf751f996d,,3,Instructional Materials #3,Discussion led by chair.,,,10,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
0842dbbf-48da-4f3b-97eb-b7d2b25fd21e,2ff16ae8-6873-47de-9064-6daf751f996d,87b6bdc9-fda9-4efd-89af-b3954b100958,4,Action Items #5,,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
09011a43-fb98-4527-880c-4354feb1aea1,2ff16ae8-6873-47de-9064-6daf751f996d,87b6bdc9-fda9-4efd-89af-b3954b100958,5,Community Input #6,Discussion led by chair.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
7f1e1b0e-abe2-462b-9715-f052c559aae8,41017453-333e-4044-a6a1-b45def58e285,,1,Assessment Alignment #6,Discussion led by chair.,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
d761c02c-9324-4085-8406-3cdb4a2b6d7e,41017453-333e-4044-a6a1-b45def58e285,,2,Policy Discussion #4,Discussion led by chair.,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
c584b905-2816-4742-b99b-63f8e73875ba,41017453-333e-4044-a6a1-b45def58e285,7f1e1b0e-abe2-462b-9715-f052c559aae8,3,Community Input #2,Discussion led by chair.,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
65e95d1b-84d5-4527-902c-32630256cb33,41017453-333e-4044-a6a1-b45def58e285,7f1e1b0e-abe2-462b-9715-f052c559aae8,4,New Business #5,,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
eab07628-bc27-48bc-aa0e-ca358ce7f028,41017453-333e-4044-a6a1-b45def58e285,,5,New Business #2,Public comment period included.,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
26cae440-2dcd-4c10-8624-6f176b8e6830,b659d3f8-55f8-48aa-9b31-989653ae9c5a,,1,Old Business #5,Review supporting documents.,,,,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
f5ca2ade-7d68-40ca-a503-2a1ac36c9d06,b659d3f8-55f8-48aa-9b31-989653ae9c5a,,2,Program Update #5,Discussion led by chair.,,,30,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
3ecb8086-6c37-45b8-9c9f-f5fab7d4a734,b659d3f8-55f8-48aa-9b31-989653ae9c5a,26cae440-2dcd-4c10-8624-6f176b8e6830,3,Program Update #3,Discussion led by chair.,,,10,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
2a3731d9-266e-4e03-88f0-852c1a5c4a7f,b659d3f8-55f8-48aa-9b31-989653ae9c5a,26cae440-2dcd-4c10-8624-6f176b8e6830,4,Assessment Alignment #2,Discussion led by chair.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
be24ee9d-5154-4f97-90b4-b7b94d15f572,b659d3f8-55f8-48aa-9b31-989653ae9c5a,,5,New Business #6,Public comment period included.,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
5639f342-cbc3-47bf-a44b-7be9e77f40db,0b6744f9-8b83-442b-aea0-9c509619c21b,,1,Old Business #5,Review supporting documents.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
7a862fe0-96c3-49a1-93e4-d9c780aecb65,0b6744f9-8b83-442b-aea0-9c509619c21b,5639f342-cbc3-47bf-a44b-7be9e77f40db,2,Old Business #5,,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
3755e94a-3f88-4872-ad0f-57a3051c903f,0b6744f9-8b83-442b-aea0-9c509619c21b,,3,Assessment Alignment #5,,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
27dd4b31-980f-45d8-b4bd-baaf677db726,0b6744f9-8b83-442b-aea0-9c509619c21b,,4,New Business #2,Review supporting documents.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
1ccf30a8-41f8-435f-bd92-37b450770a45,0b6744f9-8b83-442b-aea0-9c509619c21b,,5,Assessment Alignment #3,Public comment period included.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
00f0381b-96a6-4db1-aa03-ab5d85275c21,0b6744f9-8b83-442b-aea0-9c509619c21b,,6,Action Items #3,Review supporting documents.,,,,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
ce63a00a-0290-4b49-b6d1-553592984a33,0b6744f9-8b83-442b-aea0-9c509619c21b,5639f342-cbc3-47bf-a44b-7be9e77f40db,7,Action Items #4,Public comment period included.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
742576b7-4dfb-4991-98a3-f594a782df26,9e16e30f-266a-4616-95a0-5a490f1949a7,,1,Assessment Alignment #3,Review supporting documents.,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
343845a6-19fa-43e9-9e5f-4d410f496f90,9e16e30f-266a-4616-95a0-5a490f1949a7,,2,Instructional Materials #2,Review supporting documents.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
c933eaf6-3203-4e30-b610-34525e1d4a97,9e16e30f-266a-4616-95a0-5a490f1949a7,,3,Assessment Alignment #4,Review supporting documents.,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
860b0bfa-1e8f-4202-9fd7-a177467ddedc,9e16e30f-266a-4616-95a0-5a490f1949a7,742576b7-4dfb-4991-98a3-f594a782df26,4,Policy Discussion #6,Discussion led by chair.,,,,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
52a9a047-0c98-43ca-88ab-3d29feeca2b3,9e16e30f-266a-4616-95a0-5a490f1949a7,742576b7-4dfb-4991-98a3-f594a782df26,5,Instructional Materials #4,Public comment period included.,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
735f024f-9684-4345-9a59-5a97bc29895f,a3044a52-3a84-444c-9d62-0b96162a2632,,1,Assessment Alignment #6,Public comment period included.,,,30,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
2f00f6a6-bbcf-45a7-a2bb-9fb7b0d63b94,a3044a52-3a84-444c-9d62-0b96162a2632,,2,Instructional Materials #2,,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
0b01c278-ae60-4a80-ae65-cea55aa01120,a3044a52-3a84-444c-9d62-0b96162a2632,,3,Old Business #2,Discussion led by chair.,,,10,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
e8e458ca-a5ce-4c59-9531-18ac7171d4b2,a3044a52-3a84-444c-9d62-0b96162a2632,,4,Program Update #6,,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
6d5ed57c-2822-4226-820e-e2ababa994d2,a3044a52-3a84-444c-9d62-0b96162a2632,,5,New Business #6,,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
4779b2db-bd42-4b61-a689-d017e8ea2b4d,a3044a52-3a84-444c-9d62-0b96162a2632,,6,Policy Discussion #2,Public comment period included.,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
679d32d9-5157-48ab-b61d-0929746ec2c7,7d41748f-cbd1-42c3-ac48-f4dc79688906,,1,Policy Discussion #6,Public comment period included.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
0fc01d8e-2f92-4639-90fa-1fdd2633ff75,7d41748f-cbd1-42c3-ac48-f4dc79688906,679d32d9-5157-48ab-b61d-0929746ec2c7,2,Assessment Alignment #1,,,,,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
60dd54cf-0ecf-4b98-a826-8db0385b922b,7d41748f-cbd1-42c3-ac48-f4dc79688906,679d32d9-5157-48ab-b61d-0929746ec2c7,3,Opening Remarks #5,Discussion led by chair.,,,,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
9711d3e9-b01d-4ba6-87a6-7424e0f76830,7d41748f-cbd1-42c3-ac48-f4dc79688906,,4,Old Business #5,Discussion led by chair.,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
46eb5719-beb8-44ea-a146-2b102bd5bde5,7d41748f-cbd1-42c3-ac48-f4dc79688906,679d32d9-5157-48ab-b61d-0929746ec2c7,5,Policy Discussion #6,Review supporting documents.,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
5ad8b044-bc96-45f9-af92-f9f566a1ce52,b67393b1-a979-48c3-872c-b17be7269cd0,,1,Old Business #6,Review supporting documents.,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
fee55726-bf5f-41ed-b7c0-2b1fe86b0fea,b67393b1-a979-48c3-872c-b17be7269cd0,5ad8b044-bc96-45f9-af92-f9f566a1ce52,2,Program Update #1,Public comment period included.,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
ebcfd177-0340-4f66-9ea2-87d8c3c09108,b67393b1-a979-48c3-872c-b17be7269cd0,5ad8b044-bc96-45f9-af92-f9f566a1ce52,3,Opening Remarks #1,Public comment period included.,,,30,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
5ecb2bb5-639a-464c-83a8-f69116b5d037,b67393b1-a979-48c3-872c-b17be7269cd0,5ad8b044-bc96-45f9-af92-f9f566a1ce52,4,Action Items #3,Public comment period included.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
cd67b3dc-76a4-497d-9413-24ff025066d9,b67393b1-a979-48c3-872c-b17be7269cd0,5ad8b044-bc96-45f9-af92-f9f566a1ce52,5,Opening Remarks #2,Public comment period included.,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
b1c9b379-0fd6-4b07-a55f-5259d57194f7,b67393b1-a979-48c3-872c-b17be7269cd0,,6,Instructional Materials #1,Public comment period included.,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
613df00c-b7e3-4d64-b753-4861b9bc50a1,b67393b1-a979-48c3-872c-b17be7269cd0,,7,Instructional Materials #2,Discussion led by chair.,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
6fe55b64-779e-4fa7-a758-8b570bf87208,8b336cd7-103a-4bb9-ae0a-98fc6c1f783f,,1,New Business #3,Public comment period included.,,,10,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
1a0c9ff6-c3e8-4814-ada8-2557b6651d19,8b336cd7-103a-4bb9-ae0a-98fc6c1f783f,,2,Opening Remarks #1,Public comment period included.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
e098cddc-a688-4008-a5ed-c7bd2d1e90f7,8b336cd7-103a-4bb9-ae0a-98fc6c1f783f,6fe55b64-779e-4fa7-a758-8b570bf87208,3,Instructional Materials #5,,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
9a2fb276-9323-4288-8534-4711727d1e09,8b336cd7-103a-4bb9-ae0a-98fc6c1f783f,6fe55b64-779e-4fa7-a758-8b570bf87208,4,Assessment Alignment #6,,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
74c6fe41-f51d-473f-8267-bb6dfbbf7331,8b336cd7-103a-4bb9-ae0a-98fc6c1f783f,6fe55b64-779e-4fa7-a758-8b570bf87208,5,Old Business #6,Review supporting documents.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
fb9a132c-4b40-45f1-893c-3c4326b9d4eb,8b336cd7-103a-4bb9-ae0a-98fc6c1f783f,6fe55b64-779e-4fa7-a758-8b570bf87208,6,Policy Discussion #2,,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
e96ff942-14e2-4069-af26-372250db081f,8b336cd7-103a-4bb9-ae0a-98fc6c1f783f,6fe55b64-779e-4fa7-a758-8b570bf87208,7,Old Business #1,,,,30,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
ec7d3a23-b43f-4952-9ea1-61d4271d5bbb,ab88d566-ab97-43f4-8a9f-b956c980a851,,1,Instructional Materials #3,Discussion led by chair.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
a3ba797f-7828-41de-ba92-3573065f40e2,ab88d566-ab97-43f4-8a9f-b956c980a851,,2,Program Update #2,Discussion led by chair.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
99c9b675-2444-45bb-8d24-1e9b5643a3c4,ab88d566-ab97-43f4-8a9f-b956c980a851,,3,Community Input #4,Public comment period included.,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
b0f4e054-e631-48ff-8090-8848beeb4e58,ab88d566-ab97-43f4-8a9f-b956c980a851,,4,Opening Remarks #1,Discussion led by chair.,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
c61542b9-115b-4ea6-baab-c3647e4f169a,ab88d566-ab97-43f4-8a9f-b956c980a851,ec7d3a23-b43f-4952-9ea1-61d4271d5bbb,5,Assessment Alignment #1,,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
47b03641-eb69-44b3-9144-ec08dedf00dd,78c6fae4-da5c-442c-b37a-e9c20719eec7,,1,Old Business #3,Discussion led by chair.,,,10,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
f735e7dd-cb4a-4cf3-816d-8f3d72f0dd0e,78c6fae4-da5c-442c-b37a-e9c20719eec7,,2,New Business #4,Public comment period included.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
bea6e78f-2751-40ac-a9f1-46f11839c892,78c6fae4-da5c-442c-b37a-e9c20719eec7,,3,Instructional Materials #2,Discussion led by chair.,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
84bfeef0-609e-4a24-a620-69849b76d5b5,78c6fae4-da5c-442c-b37a-e9c20719eec7,,4,Policy Discussion #5,Public comment period included.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
964b792c-498a-4e82-bc83-66080621194d,78c6fae4-da5c-442c-b37a-e9c20719eec7,,5,Program Update #2,Review supporting documents.,,,30,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
f2b96b92-9bae-447e-b586-ae48133689ee,2ae2d0fa-00b4-4a2e-845a-7a96d7e25fe8,,1,Policy Discussion #5,Discussion led by chair.,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
b201b973-1619-4323-9aa0-ff1bccd9da0d,2ae2d0fa-00b4-4a2e-845a-7a96d7e25fe8,,2,Old Business #3,Review supporting documents.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
c30a09f7-ef24-43e2-ad49-ec537cd5952e,2ae2d0fa-00b4-4a2e-845a-7a96d7e25fe8,,3,New Business #5,Discussion led by chair.,,,10,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
748b1ebf-92b1-472f-957e-57b3d56e8dcf,2ae2d0fa-00b4-4a2e-845a-7a96d7e25fe8,f2b96b92-9bae-447e-b586-ae48133689ee,4,Instructional Materials #1,Discussion led by chair.,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
dfc2da78-9c8f-4c18-9034-7c0d6bfaab72,2ae2d0fa-00b4-4a2e-845a-7a96d7e25fe8,,5,Program Update #5,Discussion led by chair.,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
b8d8d935-18ff-4eb4-92ea-dfa11d9508cf,2ae2d0fa-00b4-4a2e-845a-7a96d7e25fe8,,6,Action Items #5,Review supporting documents.,,,10,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
6916b595-944d-4099-b72a-f019f116c2ba,2ae2d0fa-00b4-4a2e-845a-7a96d7e25fe8,,7,Community Input #4,Discussion led by chair.,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
1a37e63f-b62b-4b20-b1cf-b5ce75c7d7aa,1da661f4-1bd4-46cc-ac10-c444e771f22f,,1,Policy Discussion #5,Review supporting documents.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
f85f576c-02ef-4ac1-904a-fcbb91e2a0e7,1da661f4-1bd4-46cc-ac10-c444e771f22f,1a37e63f-b62b-4b20-b1cf-b5ce75c7d7aa,2,Community Input #2,Discussion led by chair.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
cbac273e-4646-4074-8d28-043d6ff8f191,1da661f4-1bd4-46cc-ac10-c444e771f22f,,3,Community Input #6,Discussion led by chair.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
013a7f77-b22b-46c9-b668-e3e82dab2837,1da661f4-1bd4-46cc-ac10-c444e771f22f,1a37e63f-b62b-4b20-b1cf-b5ce75c7d7aa,4,Instructional Materials #4,Public comment period included.,,,10,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
ab1e6f93-ed33-456e-9318-77860bc9661f,1da661f4-1bd4-46cc-ac10-c444e771f22f,,5,Community Input #5,Public comment period included.,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
5b3aeffc-70fb-4a07-b2ce-a1ca70ae6cf5,7e4cc087-d8b5-4b79-9b88-47bf687ef93c,,1,Community Input #4,Public comment period included.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
8e48ab22-630e-4310-bdee-6f8d39febe10,7e4cc087-d8b5-4b79-9b88-47bf687ef93c,,2,Old Business #2,,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
ff7edd91-7e64-4a6c-b6b5-2cfaefe18d8a,7e4cc087-d8b5-4b79-9b88-47bf687ef93c,,3,Assessment Alignment #5,,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
00d70b77-258e-4224-ac39-cac782dbfa27,7e4cc087-d8b5-4b79-9b88-47bf687ef93c,,4,Policy Discussion #2,,,,,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
5840d940-ae81-47ca-a8d9-486602133b28,7e4cc087-d8b5-4b79-9b88-47bf687ef93c,,5,New Business #4,Discussion led by chair.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
595ee81c-d303-4f7f-b342-7b917c4998dd,7e4cc087-d8b5-4b79-9b88-47bf687ef93c,,6,Opening Remarks #2,Review supporting documents.,,,10,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
fbb6228d-6435-4bee-bd40-7388f5797a68,7e4cc087-d8b5-4b79-9b88-47bf687ef93c,,7,Instructional Materials #5,Discussion led by chair.,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
c1800075-65e2-4492-9405-2944d7957e12,46f4b332-54a4-458e-adb5-27e5fd648f37,,1,Program Update #5,,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
c175b216-49d4-4bd9-b031-911c7127849f,46f4b332-54a4-458e-adb5-27e5fd648f37,c1800075-65e2-4492-9405-2944d7957e12,2,Opening Remarks #4,,,,30,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
ece74626-4387-48f5-9806-347d6dbbe2d6,46f4b332-54a4-458e-adb5-27e5fd648f37,,3,New Business #5,Discussion led by chair.,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
65ef55d5-4a28-4029-8304-70a9318b3138,46f4b332-54a4-458e-adb5-27e5fd648f37,,4,Policy Discussion #2,Review supporting documents.,,,60,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
74e1575b-23c6-42de-869a-cd66690634df,46f4b332-54a4-458e-adb5-27e5fd648f37,,5,New Business #1,,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
b9a84293-b250-4e14-9709-ffeb9733a4da,46f4b332-54a4-458e-adb5-27e5fd648f37,,6,Instructional Materials #3,,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
431ec10d-93d3-47c8-a518-885fd281cd2e,ffb9da8e-7fb7-4b14-b713-e9ff50fbd84c,,1,Community Input #3,Discussion led by chair.,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
241b9eb8-5308-4d45-8bb5-c0a6ccea6197,ffb9da8e-7fb7-4b14-b713-e9ff50fbd84c,431ec10d-93d3-47c8-a518-885fd281cd2e,2,Opening Remarks #3,Review supporting documents.,,,30,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
fd77a397-c047-4246-a4d6-d412da506472,ffb9da8e-7fb7-4b14-b713-e9ff50fbd84c,431ec10d-93d3-47c8-a518-885fd281cd2e,3,Instructional Materials #4,,,,10,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
e5e4240d-1e16-47ec-a9b0-1ae2d8b0dfeb,ffb9da8e-7fb7-4b14-b713-e9ff50fbd84c,,4,Action Items #6,Discussion led by chair.,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
40ccabbc-a754-4d60-8a56-f3ded416390f,ffb9da8e-7fb7-4b14-b713-e9ff50fbd84c,,5,Instructional Materials #3,Public comment period included.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
92f8d082-f585-407e-90b0-13ab5ac6655f,ffb9da8e-7fb7-4b14-b713-e9ff50fbd84c,,6,Community Input #4,Discussion led by chair.,,,30,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
3c2fc2ff-8bdc-4d8a-99a2-1f3c60047f8e,ffb9da8e-7fb7-4b14-b713-e9ff50fbd84c,,7,Opening Remarks #6,Review supporting documents.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
