id,event_id,purchaser_user_id,total_cents,currency,status,external_ref,attributes,created_at,updated_at
069fd5ed-73bc-47f5-8073-b00cfe5ccb7e,c7c2def7-64c3-4a3f-bcba-190f31087282,,10000,USD,pending,,,2025-07-16T12:34:24.574797+00:00,2025-07-16T20:04:24.574797+00:00
49c60b0a-9a49-4f27-820d-f77bcc3c98b2,c7c2def7-64c3-4a3f-bcba-190f31087282,,1500,USD,paid,ch_24b0830f92014790b12dfd,"{""source"": ""web"", ""promo"": ""FALL25"", ""notes"": ""Employee purchase""}",2025-06-26T07:34:24.574824+00:00,2025-06-26T09:37:24.574824+00:00
3b208e8a-ae89-4e92-9e0b-47fe2832383d,c7c2def7-64c3-4a3f-bcba-190f31087282,abf503f8-c7ee-46a6-9f1b-6d1249d1e5ef,7500,USD,pending,,,2025-06-27T12:34:24.574847+00:00,2025-06-27T19:26:24.574847+00:00
68ee7351-b5bc-4759-86df-8357b3e2de06,c7c2def7-64c3-4a3f-bcba-190f31087282,28383728-5699-4ca3-a3fc-816a1ae8b6c4,1000,USD,pending,,"{""source"": ""pos"", ""promo"": ""FALL25"", ""notes"": """"}",2025-06-08T05:34:24.574867+00:00,2025-06-08T11:51:24.574867+00:00
2aca911d-8173-470b-8a28-93f55e519bf6,4bde68af-0a3c-4694-9bde-4c3f7adc4f7d,4074235c-dabf-445d-89bc-d4b08f9c4f5e,1000,USD,pending,,"{""source"": ""pos"", ""promo"": ""FALL25"", ""notes"": ""Employee purchase""}",2025-06-12T12:34:24.574893+00:00,2025-06-12T16:56:24.574893+00:00
0f3cae58-4d02-4e15-a260-c59577bfef67,4bde68af-0a3c-4694-9bde-4c3f7adc4f7d,2a0e1451-aba1-4afc-82ef-a90428c7fa43,2500,USD,paid,ch_b347becd7ff44e16bf28a9,"{""source"": ""web"", ""promo"": ""FALL25"", ""notes"": ""Employee purchase""}",2025-07-30T15:34:24.574926+00:00,2025-07-30T18:03:24.574926+00:00
c135be86-b0b6-44d3-a3cb-df247e82883b,4bde68af-0a3c-4694-9bde-4c3f7adc4f7d,8bf4e999-c240-4113-975a-9fbe1700153e,2000,USD,pending,,,2025-06-08T17:34:24.574951+00:00,2025-06-08T20:49:24.574951+00:00
1a91b69f-e5da-4bfd-9f94-6c00fdb1539c,4bde68af-0a3c-4694-9bde-4c3f7adc4f7d,366e30a2-5b61-4ce9-a246-6a608dcf6374,500,USD,cancelled,,"{""source"": ""mobile"", ""promo"": ""EARLYBIRD"", ""notes"": ""Employee purchase""}",2025-06-23T15:34:24.574972+00:00,2025-06-23T19:48:24.574972+00:00
46ec7621-916e-42dd-a245-578d32dc8b1e,4bde68af-0a3c-4694-9bde-4c3f7adc4f7d,695515e0-5263-44d7-b4f9-93246f27de34,4500,USD,paid,ch_3f6e37eaec29433398b158,"{""source"": ""web"", ""promo"": ""WELCOME10"", ""notes"": ""Gift purchase""}",2025-08-26T14:34:24.575009+00:00,2025-08-26T20:27:24.575009+00:00
5828a954-3930-4021-b463-0531d66d83f2,4bde68af-0a3c-4694-9bde-4c3f7adc4f7d,ec3d63f3-c335-4369-ae30-3e0bca1c939a,7500,USD,paid,ch_76589754aac945bab9d1e7,,2025-06-30T12:34:24.575038+00:00,2025-06-30T15:05:24.575038+00:00
1d96b4dd-a446-41ff-9539-8e1cece5983f,4bde68af-0a3c-4694-9bde-4c3f7adc4f7d,,7500,USD,cancelled,,"{""source"": ""pos"", ""promo"": ""FALL25"", ""notes"": """"}",2025-07-22T08:34:24.575057+00:00,2025-07-22T09:06:24.575057+00:00
eb253cb1-6c53-4e04-a4ba-130c85565264,4bde68af-0a3c-4694-9bde-4c3f7adc4f7d,5e9d90d1-7c82-4eb3-b08e-f4b03a9352ae,2500,USD,paid,ch_2ae418dfdc494d37ad6b21,,2025-07-12T11:34:24.575086+00:00,2025-07-12T11:38:24.575086+00:00
2b166a12-8980-4d1e-8ff0-76dc26d6064f,4bde68af-0a3c-4694-9bde-4c3f7adc4f7d,abd8aa25-9410-45cb-804e-8edd64b6c319,3000,USD,refunded,ch_60bf4e29add1472387d08a,,2025-07-15T06:34:24.575111+00:00,2025-07-15T11:54:24.575111+00:00
e0979517-7e94-4fb2-a3fd-55f2ab3c2f53,99290295-3fb2-44a1-8056-0e5677413b2c,,1500,USD,paid,ch_d8801c1c97334affab7133,,2025-08-31T07:34:24.575136+00:00,2025-08-31T10:32:24.575136+00:00
4314fda2-6834-4d25-922a-64eeb6dd8bae,99290295-3fb2-44a1-8056-0e5677413b2c,26852c26-4e12-4970-a8bf-a86065d13a17,0,USD,paid,ch_0bbe4004ed5a49b289fee7,"{""source"": ""mobile"", ""promo"": ""WELCOME10"", ""notes"": """"}",2025-08-27T15:34:24.575162+00:00,2025-08-27T16:10:24.575162+00:00
d77f511b-4f8e-477b-8874-d4e288371dc2,99290295-3fb2-44a1-8056-0e5677413b2c,cf6c63c9-d722-4ccf-ab5b-0f82ff668d49,10000,USD,paid,ch_7c35319a44434d7abefadb,,2025-07-05T06:34:24.575191+00:00,2025-07-05T10:56:24.575191+00:00
80b733bd-ad9c-4286-885d-5f84bd8b1889,99290295-3fb2-44a1-8056-0e5677413b2c,4074235c-dabf-445d-89bc-d4b08f9c4f5e,2500,USD,pending,,,2025-06-09T15:34:24.575210+00:00,2025-06-09T22:02:24.575210+00:00
324d5aff-2733-458f-a234-4558086e66c5,99290295-3fb2-44a1-8056-0e5677413b2c,d8e6d3eb-f3e1-42bb-8fc6-9e67ca2303b5,0,USD,paid,ch_f66ede237bfb4b8ea2bbbe,,2025-07-28T15:34:24.575233+00:00,2025-07-28T21:01:24.575233+00:00
08e50007-784c-443d-b0e1-cdedf27b38b2,99290295-3fb2-44a1-8056-0e5677413b2c,e5e8a532-9f85-48d2-957f-1d07fb69642a,1500,USD,paid,ch_5868992c9eee447ba6f7a1,,2025-06-29T16:34:24.575256+00:00,2025-06-29T16:58:24.575256+00:00
d5f704fb-d095-42c2-b7f0-d46ae5864f7e,99290295-3fb2-44a1-8056-0e5677413b2c,,2500,USD,pending,,"{""source"": ""pos"", ""promo"": ""FALL25"", ""notes"": """"}",2025-06-17T14:34:24.575275+00:00,2025-06-17T21:51:24.575275+00:00
a90a3ec1-d9f9-4bb9-a89b-04826fed9844,99290295-3fb2-44a1-8056-0e5677413b2c,26852c26-4e12-4970-a8bf-a86065d13a17,6000,USD,paid,ch_6daf4f464cfa4c2db8bb4d,,2025-07-15T15:34:24.575303+00:00,2025-07-15T22:42:24.575303+00:00
f40f5028-f288-4999-aaaa-15536cd26d6e,99290295-3fb2-44a1-8056-0e5677413b2c,23d1856f-ff25-46c0-bfd4-507b638d8fc7,0,USD,paid,ch_0e537ecaa2514452b74875,,2025-06-30T16:34:24.575327+00:00,2025-06-30T18:22:24.575327+00:00
b8882d00-0471-4db2-b5a5-7e9885ac323e,99290295-3fb2-44a1-8056-0e5677413b2c,23d1856f-ff25-46c0-bfd4-507b638d8fc7,1500,USD,paid,ch_2b8a100370d34162aaced2,,2025-07-12T17:34:24.575350+00:00,2025-07-12T20:44:24.575350+00:00
453f4a7e-5771-4330-85f6-a9bcb19e3b21,99290295-3fb2-44a1-8056-0e5677413b2c,3cfe402f-e645-4f55-97fa-35d8c72eacbf,0,USD,paid,ch_b627aa047f1b41e8af3811,,2025-08-31T12:34:24.575373+00:00,2025-08-31T18:47:24.575373+00:00
1f7d7383-a6c7-4887-a2ab-fbb5326ed140,99290295-3fb2-44a1-8056-0e5677413b2c,243e4352-e577-493e-be90-a81b60840043,3000,USD,paid,ch_7bb24dbb3d254459b3c19e,,2025-08-31T10:34:24.575395+00:00,2025-08-31T11:24:24.575395+00:00
5d87538b-f154-47dd-b634-f7e4a3846f49,99290295-3fb2-44a1-8056-0e5677413b2c,0922a568-49e4-4b2e-861c-472e9c48213c,6000,USD,paid,ch_8e1e3e50ed5847fdab3241,,2025-07-02T10:34:24.575417+00:00,2025-07-02T15:06:24.575417+00:00
7fe94ece-f290-4e31-ba30-bf56ff5b1a50,99290295-3fb2-44a1-8056-0e5677413b2c,841383e3-638f-4f1e-8b8e-e9898c889278,3000,USD,pending,,,2025-08-18T10:34:24.575435+00:00,2025-08-18T13:19:24.575435+00:00
e1eefdff-3eb4-4543-ad8a-5b233dd1ea7d,d6756150-4042-4a11-85ee-8679f130e384,,500,USD,paid,ch_81b17ac41006459f998225,,2025-07-02T16:34:24.575459+00:00,2025-07-02T17:24:24.575459+00:00
da661e96-b352-4a38-bcca-6efc350b71ef,d6756150-4042-4a11-85ee-8679f130e384,39f46b01-f83a-4f04-99a0-2c4e63b3b83f,2500,USD,paid,ch_29471210f6e540e6ba63ab,,2025-08-29T12:34:24.575482+00:00,2025-08-29T17:52:24.575482+00:00
207c1d04-b58b-424d-9bc2-97b1842379ee,d6756150-4042-4a11-85ee-8679f130e384,f4b449dc-51a9-46e4-922f-4304833406a7,500,USD,cancelled,,,2025-07-14T06:34:24.575500+00:00,2025-07-14T09:31:24.575500+00:00
a362a9ca-45db-4854-9f34-ad16353b832d,d6756150-4042-4a11-85ee-8679f130e384,da57019a-9993-4eb0-a499-a19bbce951a3,2500,USD,paid,ch_71a50aea95a34487a08458,,2025-06-24T05:34:24.575523+00:00,2025-06-24T11:40:24.575523+00:00
8b918cd5-a675-46c4-a4e8-1dcfdd05b660,d6756150-4042-4a11-85ee-8679f130e384,b15da424-22df-46af-aabb-7a9b8d2a8e91,10000,USD,cancelled,,,2025-06-07T10:34:24.575541+00:00,2025-06-07T16:39:24.575541+00:00
131404e5-8480-4670-a1b5-15dcfdf7bef3,d6756150-4042-4a11-85ee-8679f130e384,4824b7db-1392-43be-898f-cfadc0ea7d08,500,USD,cancelled,,"{""source"": ""web"", ""promo"": ""FALL25"", ""notes"": ""Gift purchase""}",2025-09-04T11:34:24.575560+00:00,2025-09-04T19:17:24.575560+00:00
977927a4-d8d7-4be8-821a-28054360e3f1,8d2925d3-7341-4817-bca7-d7bc9e6be970,1ca67589-8b19-4c6a-b591-7309ac05059d,2500,USD,paid,ch_7fded5af2dc74d828eff6d,,2025-06-10T06:34:24.575591+00:00,2025-06-10T07:47:24.575591+00:00
03cf76ed-c2c0-4130-bce3-138bcfae0e6d,8d2925d3-7341-4817-bca7-d7bc9e6be970,,2500,USD,paid,ch_7d5650593c444f2c953596,"{""source"": ""web"", ""promo"": ""WELCOME10"", ""notes"": """"}",2025-07-12T14:34:24.575615+00:00,2025-07-12T19:44:24.575615+00:00
76490403-f5d5-4f0b-a8fd-c377c5ebeca5,8d2925d3-7341-4817-bca7-d7bc9e6be970,ff805abd-5d89-451c-ad0c-8f24fc450554,2500,USD,paid,ch_e6ba593ed7a04be4af4d92,,2025-08-23T17:34:24.575644+00:00,2025-08-23T19:35:24.575644+00:00
92587908-11c3-468d-a00f-2794290bbf17,8d2925d3-7341-4817-bca7-d7bc9e6be970,,10000,USD,paid,ch_2c8d040a50ed4dc3a0b399,,2025-08-04T06:34:24.575668+00:00,2025-08-04T14:26:24.575668+00:00
16ffa486-adc7-4ca8-80d2-5def9f0673a8,8d2925d3-7341-4817-bca7-d7bc9e6be970,740ec595-b4f1-4b8e-b0c5-ea3a0072aefb,1500,USD,paid,ch_80d89076b5d54bc5b04d26,,2025-08-01T15:34:24.575690+00:00,2025-08-01T20:22:24.575690+00:00
15daf110-444b-4dba-8cc6-ae4cf6141cab,8d2925d3-7341-4817-bca7-d7bc9e6be970,,500,USD,paid,,,2025-06-30T10:34:24.575707+00:00,2025-06-30T11:45:24.575707+00:00
1720fa4f-aa11-4cbb-8510-bd8fe78ea301,8d2925d3-7341-4817-bca7-d7bc9e6be970,c1f234e3-28ea-4867-b443-62b3843fb4f0,0,USD,cancelled,,,2025-06-14T17:34:24.575725+00:00,2025-06-14T18:00:24.575725+00:00
08245910-d645-4f2e-9701-9f12cbc40415,8d2925d3-7341-4817-bca7-d7bc9e6be970,8c81a5aa-0232-4e5d-a2f7-41b6cdb826c3,1000,USD,paid,,,2025-08-17T08:34:24.575744+00:00,2025-08-17T11:05:24.575744+00:00
42c6c718-9742-47fe-920e-99185bab1127,8d2925d3-7341-4817-bca7-d7bc9e6be970,,0,USD,cancelled,,,2025-08-30T06:34:24.575761+00:00,2025-08-30T10:12:24.575761+00:00
a97fe8bf-6952-45df-8dac-4a2f57e99331,8d2925d3-7341-4817-bca7-d7bc9e6be970,,2500,USD,paid,,,2025-08-19T07:34:24.575778+00:00,2025-08-19T13:52:24.575778+00:00
18fa9b21-15a7-4081-930f-2b426782c474,27559899-a0f7-44d2-86b3-7154bdb3928c,,1000,USD,paid,ch_d5c878995e894278a098cb,,2025-09-02T15:34:24.575802+00:00,2025-09-02T22:42:24.575802+00:00
e5622208-b255-4d68-b903-a52f6d072204,27559899-a0f7-44d2-86b3-7154bdb3928c,1b7ebed9-d9ad-433a-a642-f4fee0db01a4,7500,USD,paid,ch_5d21cdea232d4d6fb0dabd,,2025-08-08T10:34:24.575827+00:00,2025-08-08T12:07:24.575827+00:00
ebb3394e-b9d3-484e-abd9-f655889da205,27559899-a0f7-44d2-86b3-7154bdb3928c,7d45d388-7115-4a13-908d-4351da6239fe,1000,USD,paid,ch_935d59c0dee54368a9c000,,2025-06-28T08:34:24.575849+00:00,2025-06-28T14:06:24.575849+00:00
9cada817-5162-4739-8690-966b4bceb4fa,27559899-a0f7-44d2-86b3-7154bdb3928c,abf503f8-c7ee-46a6-9f1b-6d1249d1e5ef,2000,USD,paid,,"{""source"": ""pos"", ""promo"": """", ""notes"": ""Employee purchase""}",2025-07-17T12:34:24.575869+00:00,2025-07-17T18:47:24.575869+00:00
4065446f-807a-4d19-8a68-703b31780437,27559899-a0f7-44d2-86b3-7154bdb3928c,,2500,USD,pending,,,2025-08-03T15:34:24.575892+00:00,2025-08-03T16:16:24.575892+00:00
2ee2ed5a-37e2-4038-bc8b-03b1e57ca34f,27559899-a0f7-44d2-86b3-7154bdb3928c,06309b91-a068-4763-b0f7-54a7cafbaf6b,7500,USD,paid,ch_3d26513872c3492bbb3c3e,"{""source"": ""mobile"", ""promo"": ""WELCOME10"", ""notes"": """"}",2025-07-14T05:34:24.575918+00:00,2025-07-14T08:12:24.575918+00:00
cecd3611-e755-4665-b3db-0714050334cf,27559899-a0f7-44d2-86b3-7154bdb3928c,92e456f2-5955-4735-a3d1-c4de0acbe965,4500,USD,paid,ch_e5af186fd52d4c62acc3d6,,2025-07-26T14:34:24.575947+00:00,2025-07-26T19:06:24.575947+00:00
bc2da6e2-b014-40e6-b0df-3e81e5bb0ed3,5cf8f0b9-9700-4ead-b7e5-479b8942ee6c,9ded979a-2de3-4e53-8077-b03ccdf8be65,7500,USD,pending,,"{""source"": ""pos"", ""promo"": ""WELCOME10"", ""notes"": ""Employee purchase""}",2025-07-17T11:34:24.575969+00:00,2025-07-17T11:41:24.575969+00:00
cbac42e8-1c19-4632-b9bb-6112a2e38f34,5cf8f0b9-9700-4ead-b7e5-479b8942ee6c,,2500,USD,refunded,ch_30490def0abb496e9e4761,,2025-07-06T17:34:24.575999+00:00,2025-07-07T01:30:24.575999+00:00
6b0c48a9-4d6f-49d9-8e56-8c5d877d7da5,5cf8f0b9-9700-4ead-b7e5-479b8942ee6c,,2500,USD,pending,,,2025-07-08T06:34:24.576017+00:00,2025-07-08T11:16:24.576017+00:00
29ea629f-1368-4e1b-9683-fbc98e18f1b7,5cf8f0b9-9700-4ead-b7e5-479b8942ee6c,,1500,USD,paid,ch_57e9c8bb6a1a449ca6bce0,,2025-09-04T10:34:24.576039+00:00,2025-09-04T12:21:24.576039+00:00
9bebf92c-173e-4fcb-9fce-21a30e1ee05b,5cf8f0b9-9700-4ead-b7e5-479b8942ee6c,64ef8167-d9de-465a-8bef-22813d87583f,2000,USD,paid,ch_b124f38e37c74f28bb9515,,2025-06-20T05:34:24.576063+00:00,2025-06-20T12:18:24.576063+00:00
3df0ce5a-f460-4c68-af00-0ef0e6f68103,5cf8f0b9-9700-4ead-b7e5-479b8942ee6c,,1500,USD,cancelled,,,2025-06-09T12:34:24.576080+00:00,2025-06-09T17:46:24.576080+00:00
1e5d92af-e5fa-40e5-a48c-a578758480dc,5cf8f0b9-9700-4ead-b7e5-479b8942ee6c,ff805abd-5d89-451c-ad0c-8f24fc450554,6000,USD,cancelled,,,2025-08-13T05:34:24.576098+00:00,2025-08-13T08:17:24.576098+00:00
576c005d-0e9a-4a69-a232-cd69e84d864c,5cf8f0b9-9700-4ead-b7e5-479b8942ee6c,21e5be48-5c2a-4248-9c76-bf45865a1cd0,10000,USD,paid,,,2025-09-04T17:34:24.576116+00:00,2025-09-04T23:55:24.576116+00:00
9a82f745-3cb6-4160-98a5-538a152efdd7,5cf8f0b9-9700-4ead-b7e5-479b8942ee6c,b797a06e-cdc9-4111-8526-c5057801f29d,0,USD,paid,ch_6c530d5452bb44aab90aea,,2025-07-08T12:34:24.576139+00:00,2025-07-08T18:31:24.576139+00:00
db981677-f093-4a5f-a464-c03843538c81,27f4b195-a586-4e3b-a7fc-8baac5e34491,d95e0d52-1827-4e5b-9e00-164f6eb547f9,1500,USD,cancelled,,"{""source"": ""mobile"", ""promo"": """", ""notes"": """"}",2025-06-11T12:34:24.576159+00:00,2025-06-11T16:06:24.576159+00:00
828b6d75-c35a-4131-89bf-c096228b45ad,27f4b195-a586-4e3b-a7fc-8baac5e34491,,1500,USD,paid,ch_67b414eaf9974774981192,,2025-09-05T07:34:24.576189+00:00,2025-09-05T08:11:24.576189+00:00
348f0df0-ffda-4a2d-bb80-26e099e6b957,27f4b195-a586-4e3b-a7fc-8baac5e34491,9c361f9d-654a-4b9e-b546-1a4b694f1701,500,USD,paid,ch_6941ab77111443f28ed98f,,2025-07-29T15:34:24.576212+00:00,2025-07-29T22:58:24.576212+00:00
1948c8b1-862f-4094-8188-3b0965eacfeb,27f4b195-a586-4e3b-a7fc-8baac5e34491,39f46b01-f83a-4f04-99a0-2c4e63b3b83f,0,USD,paid,ch_28e8283ba8844d72abc8a4,,2025-07-26T15:34:24.576234+00:00,2025-07-26T18:18:24.576234+00:00
c5ba787c-e70f-42c7-8ca5-80052f9d6a15,27f4b195-a586-4e3b-a7fc-8baac5e34491,6158c5fd-ba77-4e95-9791-4a5cc2fedab9,0,USD,paid,,,2025-08-07T14:34:24.576252+00:00,2025-08-07T15:01:24.576252+00:00
ab7c5368-b7b2-4cba-9acf-04a08461a854,27f4b195-a586-4e3b-a7fc-8baac5e34491,2c010bfc-e9e7-4b0a-ae64-8b6e46bb773b,2500,USD,pending,,,2025-07-05T08:34:24.576347+00:00,2025-07-05T11:13:24.576347+00:00
fc312ab8-3756-4b22-b568-4682b0c817b8,27f4b195-a586-4e3b-a7fc-8baac5e34491,3dda54c1-73df-4c68-9449-6d22576278cb,1500,USD,paid,ch_44bb0f8f619b4348bea351,"{""source"": ""web"", ""promo"": ""EARLYBIRD"", ""notes"": """"}",2025-06-09T11:34:24.576384+00:00,2025-06-09T17:11:24.576384+00:00
34f5ea05-5651-4b06-aea6-559195ca2098,27f4b195-a586-4e3b-a7fc-8baac5e34491,a769e90c-849d-41c2-92bc-dddd8b3488ba,3000,USD,paid,ch_f795cbfbc05e4bcca6d53b,"{""source"": ""pos"", ""promo"": """", ""notes"": ""Gift purchase""}",2025-06-21T10:34:24.576424+00:00,2025-06-21T10:56:24.576424+00:00
cdd895da-b4b9-4b49-9a1e-23f9914a3983,27f4b195-a586-4e3b-a7fc-8baac5e34491,,10000,USD,paid,ch_f4ac61b75888464ab60bb1,,2025-07-11T11:34:24.576457+00:00,2025-07-11T14:21:24.576457+00:00
3be89538-a63f-4676-9f64-2fa32687b015,da62b338-290a-4e3c-a6e0-a68a3c1f5fb9,005e8e9f-1b61-4314-a261-30a2ca16587d,7500,USD,paid,ch_3965a274a91e4239aabd3d,"{""source"": ""web"", ""promo"": ""FALL25"", ""notes"": """"}",2025-09-03T09:34:24.576487+00:00,2025-09-03T13:30:24.576487+00:00
ec6782ca-18bb-4d8c-afbc-5c955a8792d0,da62b338-290a-4e3c-a6e0-a68a3c1f5fb9,66991287-a418-44c6-bc7c-e3de9783ac5f,2500,USD,pending,,"{""source"": ""web"", ""promo"": ""EARLYBIRD"", ""notes"": ""Gift purchase""}",2025-09-04T14:34:24.576513+00:00,2025-09-04T21:14:24.576513+00:00
fe0f7c17-e539-4b4d-bbda-5eefc7e78df7,da62b338-290a-4e3c-a6e0-a68a3c1f5fb9,57744f55-e153-4395-932f-f6ad6650eba4,6000,USD,paid,ch_55f387cdd55c449c9311d0,,2025-08-09T17:34:24.576544+00:00,2025-08-09T22:07:24.576544+00:00
5cfb32dd-62b0-4a27-bf94-24801f397a72,da62b338-290a-4e3c-a6e0-a68a3c1f5fb9,cca13089-1dfc-46bc-ab6b-bbc34c056b1e,500,USD,refunded,ch_93b3aeb523f04c86a61e13,,2025-08-04T06:34:24.576569+00:00,2025-08-04T13:26:24.576569+00:00
f78aa0ab-ebe5-41c5-87bf-513445c9a109,da62b338-290a-4e3c-a6e0-a68a3c1f5fb9,66991287-a418-44c6-bc7c-e3de9783ac5f,1500,USD,pending,,,2025-07-13T13:34:24.576588+00:00,2025-07-13T21:37:24.576588+00:00
5e749567-edd4-45d2-acad-1807810ff1a2,da62b338-290a-4e3c-a6e0-a68a3c1f5fb9,fe79f939-98e9-4b96-b68a-84f4d07fbe7a,2500,USD,cancelled,,"{""source"": ""web"", ""promo"": ""FALL25"", ""notes"": """"}",2025-08-02T06:34:24.576609+00:00,2025-08-02T09:42:24.576609+00:00
423a72a5-871b-46ec-8a9c-d34ccf3a7c81,da62b338-290a-4e3c-a6e0-a68a3c1f5fb9,c4f1c6be-0c2a-459e-b358-606596b3f036,2000,USD,pending,,,2025-07-30T13:34:24.576633+00:00,2025-07-30T15:24:24.576633+00:00
9ee9361e-19c8-4d26-8f17-539f1d1b5153,da62b338-290a-4e3c-a6e0-a68a3c1f5fb9,da5deaf4-bdc9-4046-a81d-5980bb6aff26,4500,USD,pending,,"{""source"": ""pos"", ""promo"": ""EARLYBIRD"", ""notes"": ""Gift purchase""}",2025-08-31T05:34:24.576654+00:00,2025-08-31T09:47:24.576654+00:00
51ebbb2a-8b54-41eb-ae1c-e7414a370e09,da62b338-290a-4e3c-a6e0-a68a3c1f5fb9,68c3dbd0-d1dc-45eb-a4f4-d292b5277c5c,6000,USD,paid,,,2025-08-12T08:34:24.576679+00:00,2025-08-12T13:10:24.576679+00:00
206b7811-9197-48b5-ab12-8cd6ee67368c,da62b338-290a-4e3c-a6e0-a68a3c1f5fb9,d4301578-b99e-442e-9ac0-d05623bc61d6,6000,USD,paid,,,2025-07-17T07:34:24.576698+00:00,2025-07-17T12:11:24.576698+00:00
98d6c326-71e1-4f6a-b64e-aa0acbb9d6fa,da62b338-290a-4e3c-a6e0-a68a3c1f5fb9,,0,USD,pending,,,2025-08-10T10:34:24.576716+00:00,2025-08-10T14:59:24.576716+00:00
7e9fc56a-2d61-4b71-a22a-09b374bef653,da62b338-290a-4e3c-a6e0-a68a3c1f5fb9,42e79a0f-b086-42fe-99e6-f318e1d39c8c,2000,USD,paid,ch_478118c9498f4f2a9748f7,,2025-08-13T15:34:24.576742+00:00,2025-08-13T15:45:24.576742+00:00
21649c53-7af5-46f6-9b46-c2bf0ab02c34,f3cb86d5-7717-401c-8fb0-35a1404dc081,767e648c-0d40-42be-9f62-c499af838a70,4500,USD,paid,ch_7f61ea0e15434945851a86,"{""source"": ""web"", ""promo"": ""FALL25"", ""notes"": """"}",2025-09-03T11:34:24.576774+00:00,2025-09-03T15:18:24.576774+00:00
dc5bc038-4fef-421c-b580-390cc76dc377,f3cb86d5-7717-401c-8fb0-35a1404dc081,,4500,USD,pending,,,2025-07-12T09:34:24.576800+00:00,2025-07-12T11:30:24.576800+00:00
0b8b6812-7394-4b6e-8c47-98da63933203,f3cb86d5-7717-401c-8fb0-35a1404dc081,3ee6e3c1-6746-4e20-922d-42b831943312,500,USD,paid,ch_2c7f63d541544de6926e92,,2025-07-19T14:34:24.576826+00:00,2025-07-19T16:36:24.576826+00:00
ecc3fb82-4697-4674-9fa9-abc639e3de55,f3cb86d5-7717-401c-8fb0-35a1404dc081,,0,USD,paid,,,2025-06-10T16:34:24.576844+00:00,2025-06-10T16:49:24.576844+00:00
2a5e79d2-e3c6-4135-8fae-e81880ed7fea,f3cb86d5-7717-401c-8fb0-35a1404dc081,37b22ae9-6a5e-4c96-8457-85a8e3cc35f3,10000,USD,paid,ch_3a400da92a1345258e7de8,,2025-08-22T13:34:24.576868+00:00,2025-08-22T19:57:24.576868+00:00
c3ddca12-0ba6-452b-bad3-8a066444293e,f3cb86d5-7717-401c-8fb0-35a1404dc081,636a62e5-97d3-4cb6-a700-9c6527e8d263,1500,USD,paid,ch_7d71579bb807436cbd89b8,"{""source"": ""pos"", ""promo"": """", ""notes"": ""Gift purchase""}",2025-07-28T16:34:24.576893+00:00,2025-07-28T21:05:24.576893+00:00
c81434d4-467e-4575-9200-ba9ebfeffb80,f3cb86d5-7717-401c-8fb0-35a1404dc081,243e4352-e577-493e-be90-a81b60840043,2500,USD,paid,ch_7108fdeb35264f568549da,,2025-06-13T08:34:24.576924+00:00,2025-06-13T08:35:24.576924+00:00
a5a4d69e-eb53-4258-a75a-733fe2b1db85,b71fc8df-1efd-40e1-ba51-d40e1a6dd60f,,7500,USD,paid,ch_e05941fa68d9490bbbd7ef,,2025-06-09T06:34:24.576949+00:00,2025-06-09T10:45:24.576949+00:00
4fc6517b-f785-43ca-b9f6-74343f4f0364,b71fc8df-1efd-40e1-ba51-d40e1a6dd60f,ef24fa79-6178-41ac-8201-debc5690c5eb,10000,USD,paid,ch_f95df6fd53de4d0ab527c9,"{""source"": ""pos"", ""promo"": ""FALL25"", ""notes"": """"}",2025-08-08T06:34:24.576975+00:00,2025-08-08T06:50:24.576975+00:00
a062b076-9ee9-4501-86bb-2337c166bc76,b71fc8df-1efd-40e1-ba51-d40e1a6dd60f,740ec595-b4f1-4b8e-b0c5-ea3a0072aefb,4500,USD,paid,,,2025-07-14T14:34:24.576999+00:00,2025-07-14T14:52:24.576999+00:00
25fd24c6-f8a3-45ff-abba-9e39bb2c6c99,b71fc8df-1efd-40e1-ba51-d40e1a6dd60f,be4aaa2b-9773-4038-9a6a-d88426e26fbc,7500,USD,cancelled,,,2025-08-18T13:34:24.577019+00:00,2025-08-18T18:46:24.577019+00:00
dde85e59-d952-4c33-8441-6c141310dcc6,b71fc8df-1efd-40e1-ba51-d40e1a6dd60f,2553f99e-fcba-4b5e-9047-6e195f901bab,3000,USD,cancelled,,,2025-07-03T05:34:24.577038+00:00,2025-07-03T10:04:24.577038+00:00
1c380563-eecd-4e8d-a624-08a83473407e,b71fc8df-1efd-40e1-ba51-d40e1a6dd60f,eee2643f-77fe-4a95-aa63-f191b36d2cd8,3000,USD,paid,ch_5df41624619e4dffa1b218,"{""source"": ""pos"", ""promo"": """", ""notes"": """"}",2025-07-16T06:34:24.577064+00:00,2025-07-16T10:58:24.577064+00:00
2fa93ed0-e216-4a4b-b095-e8f3dc0479b0,b71fc8df-1efd-40e1-ba51-d40e1a6dd60f,3576dafd-e9bc-44b5-a648-e7ea89e00e52,2500,USD,paid,ch_02148e3f40cb4827b1022d,,2025-09-03T15:34:24.577093+00:00,2025-09-03T21:21:24.577093+00:00
1b09f70d-b1c1-453f-92b6-da8fcca7c392,b71fc8df-1efd-40e1-ba51-d40e1a6dd60f,dbb79877-5662-44e7-a737-238cfb88d92f,1000,USD,paid,ch_27238f9037924e069a3ec6,,2025-08-09T07:34:24.577118+00:00,2025-08-09T15:13:24.577118+00:00
